অ	ꯑ
রোটরি	ꯔꯣꯇꯔꯤ
রোটেসন	ꯔꯣꯇꯦꯁꯟ
রোড	ꯔꯣꯗ
রোডতগী	ꯔꯣꯗꯠꯒꯤ
রোডতা	ꯔꯣꯗꯇꯥ
রোডস	ꯔꯣꯗꯁ
রোতক্তা	ꯔꯣꯇꯛꯇꯥ
রোতরি	ꯔꯣꯇꯔꯤ
রোতেসন	ꯔꯣꯇꯦꯁꯟ
রোতেসনদা	ꯔꯣꯇꯦꯁꯟꯗꯥ
রোতোন	ꯔꯣꯇꯣꯅ
রোত্তগী	ꯔꯣꯠꯇꯒꯤ
রোদ	ꯔꯣꯗ
রোদকী	ꯔꯣꯗꯀꯤ
রোদতা	ꯔꯣꯗꯇꯥ
রোন	ꯔꯣꯅ
রোনিবালা	ꯔꯣꯅꯤꯕꯥꯂꯥ
রোনিবালাগী	ꯔꯣꯅꯤꯕꯥꯂꯥꯒꯤ
রোনেল	ꯔꯣꯅꯦꯜ
রোবর্ত	ꯔꯣꯕꯔꯇ
রোবস	ꯔꯣꯕꯁ
রোবার্ট	ꯔꯣꯕꯥꯔꯇ
রোবিতানা	ꯔꯣꯕꯤꯇꯥꯅꯥ
রোবিন	ꯔꯣꯕꯤꯅ
রোবিনদা	ꯔꯣꯕꯤꯅꯗꯥ
রোবিনদ্রো	ꯔꯣꯕꯤꯅꯗꯔꯣ
রোবিনসন	ꯔꯣꯕꯤꯅꯁꯟ
রোবিন্দ্রো	ꯔꯣꯕꯤꯟꯗꯔꯣ
রোবিন্দ্রোগী	ꯔꯣꯕꯤꯟꯗꯔꯣꯒꯤ
রোবিন্দ্রোনচিংবা	ꯔꯣꯕꯤꯟꯗꯔꯣꯅꯆꯤꯡꯕꯥ
রোবিন্দ্রোনসু	ꯔꯣꯕꯤꯟꯗꯔꯣꯅꯁꯨ
রোবিন্দ্রোনা	ꯔꯣꯕꯤꯟꯗꯔꯣꯅꯥ
রোবিন্দ্রোবু	ꯔꯣꯕꯤꯟꯗꯔꯣꯕꯨ
রোবেন	ꯔꯣꯕꯦꯅ
রোবোটিক	ꯔꯣꯕꯣꯇꯤꯀ
রোবোতিক্স	ꯔꯣꯕꯣꯇꯤꯀꯁ꯭
রোম	ꯔꯣꯃ
রোমগা	ꯔꯣꯝꯒꯥ
রোমগী	ꯔꯣꯝꯒꯤ
রোমগীদমক	ꯔꯣꯝꯒꯤꯗꯃꯛ
রোমগীনি	ꯔꯣꯝꯒꯤꯅꯤ
রোমতনি	ꯔꯣꯃꯇꯅꯤ
রোমতমক	ꯔꯣꯝꯇꯃꯛ
রোমতা	ꯔꯣꯝꯇꯥ
রোমদগী	ꯔꯣꯃꯗꯒꯤ
রোমদনা	ꯔꯣꯃꯗꯅꯥ
রোমদনি	ꯔꯣꯃꯗꯅꯤ
রোমদমক	ꯔꯣꯃꯗꯃꯛ
রোমদসু	ꯔꯣꯃꯗꯁꯨ
রোমদা	ꯔꯣꯃꯗꯥ
রোমদি	ꯔꯣꯃꯗꯤ
রোমনা	ꯔꯣꯃꯅꯥ
রোমনি	ꯔꯣꯃꯅꯤ
রোমসিদা	ꯔꯣꯝꯁꯤꯗꯥ
রোমসু	ꯔꯣꯝꯁꯨ
রোমা	ꯔꯣꯃꯥ
রোমান	ꯔꯣꯃꯥꯅ
রোমানস	ꯔꯣꯃꯥꯅꯁ
রোমানিয়া	ꯔꯣꯃꯥꯅꯤꯌꯥ
রোমাৱিয়ানা	ꯔꯣꯃꯥꯋꯤꯌꯥꯅꯥ
রোমি	ꯔꯣꯃꯤ
রোমেন্নচিংবা	ꯔꯣꯃꯦꯟꯅꯆꯤꯡꯕꯥ
রোমেশ	ꯔꯣꯃꯦꯁ
রোমেশনা	ꯔꯣꯃꯦꯁꯅꯥ
রোম্গী	ꯔꯣꯝꯒꯤ
রোম্না	ꯔꯣꯝꯅꯥ
রোরকেলা	ꯔꯣꯔꯀꯦꯂꯥ
রোরকেলাগী	ꯔꯣꯔꯀꯦꯂꯥꯒꯤ
রোরো	ꯔꯣꯔꯣ
রোর্ড	ꯔꯣꯔꯗ
রোর্ডকী	ꯔꯣꯔꯗꯀꯤ
রোর্ডতা	ꯔꯣꯔꯗꯇꯥ
রোল	ꯔꯣꯜ
রোলগা	ꯔꯣꯜꯒꯥ
রোলগী	ꯔꯣꯜꯒꯤ
রোলদগী	ꯔꯣꯜꯗꯒꯤ
রোলদা	ꯔꯣꯂꯗꯥ
রোলশিং	ꯔꯣꯜꯁꯤꯡ
রোলশিংদা	ꯔꯣꯜꯁꯤꯡꯗꯥ
রোলসু	ꯔꯣꯜꯁꯨ
রোলহুমলিয়েন	ꯔꯣꯜꯍꯨꯝꯂꯤꯌꯦꯟ
রোলহুমলিয়েননা	ꯔꯣꯜꯍꯨꯝꯂꯤꯌꯦꯟꯅꯥ
রোষ্টর	ꯔꯣꯁꯇ꯭ꯔ
রোষ্টরনচিংবগী	ꯔꯣꯁꯇ꯭ꯔꯟꯆꯤꯡꯕꯒꯤ
রোস	ꯔꯣꯁ
রোসনগী	ꯔꯣꯁꯟꯒꯤ
রোসনি	ꯔꯣꯁꯅꯤ
রোসায়া	ꯔꯣꯁꯥꯌꯥ
রোসিতাসু	ꯔꯣꯁꯤꯇꯥꯁꯨ
রোসিনি	ꯔꯣꯁꯤꯅꯤ
রোসিবিনা	ꯔꯣꯁꯤꯕꯤꯅꯥ
রোসিবিনানা	ꯔꯣꯁꯤꯕꯤꯅꯥꯅꯥ
রোহটাস	ꯔꯣꯍꯇꯥꯁ
রোহতাজ	ꯔꯣꯍꯇꯥꯖ
রোহন	ꯔꯣꯍꯟ
রোহিংগ্যা	ꯔꯣꯍꯤꯡꯒꯌꯥ
রোহিট	ꯔꯣꯍꯤꯇ
রোহিটাস	ꯔꯣꯍꯤꯇꯥꯁ
রোহিত	ꯔꯣꯍꯤꯇ
রোহিতকী	ꯔꯣꯍꯤꯇꯀꯤ
রোহিতনা	ꯔꯣꯍꯤꯇꯅꯥ
রোহিনি	ꯔꯣꯍꯤꯅꯤ
রোহিনিদা	ꯔꯣꯍꯤꯅꯤꯗꯥ
রোয়িং	ꯔꯣꯌꯤꯡ
রোয়েল	ꯔꯣꯌꯦꯜ
রোয়েলসকা	ꯔꯣꯌꯦꯜꯁꯀꯥ
রোয়েলসপু	ꯔꯣꯌꯦꯜꯁꯄꯨ
রোয়েলসবু	ꯔꯣꯌꯦꯜꯁꯕꯨ
রোৱান্দাগী	ꯔꯣꯋꯥꯟꯗꯥꯒꯤ
রৌ	ꯔꯧ
রৌজাগী	ꯔꯧꯖꯥꯒꯤ
রৌরকেলা	ꯔꯧꯔꯀꯦꯂꯥ
রৌরকেলাদগী	ꯔꯧꯔꯀꯦꯂꯥꯗꯒꯤ
রৌরকেলাদা	ꯔꯧꯔꯀꯦꯂꯥꯗꯥ
র্তমিনেল	ꯔꯇꯃꯤꯅꯦꯜ
র্সরকারগী	ꯔꯁꯔꯀꯥꯔꯒꯤ
র্স্মাট	ꯔꯁꯃꯥꯇ
লং	ꯂꯪ
লংকা	ꯂꯪꯀꯥ
লংকাদা	ꯂꯪꯀꯥꯗꯥ
লংখত্লুবদা	ꯂꯪꯈꯠꯂꯨꯕꯗꯥ
লংখি	ꯂꯪꯈꯤ
লংগা	ꯂꯪꯒꯥ
লংঙক	ꯂꯪꯉꯛ
লংঙক্	ꯂꯪꯉꯛ
লংজমগী	ꯂꯪꯖꯝꯒꯤ
লংজা	ꯂꯪꯖꯥ
লংজাগী	ꯂꯪꯖꯥꯒꯤ
লংজানা	ꯂꯪꯖꯥꯅꯥ
লংজাশিংদু	ꯂꯪꯖꯥꯁꯤꯡꯗꯨ
লংজাসু	ꯂꯪꯖꯥꯁꯨ
লংজিন	ꯂꯪꯖꯤꯅ
লংত্রিক্লংনা	ꯂꯪꯠꯔꯤꯛꯂꯪꯅꯥ
লংথখ্রে	ꯂꯪꯊꯈꯔꯦ
লংথদনবা	ꯂꯪꯊꯗꯟꯕꯥ
লংথবা	ꯂꯪꯊꯕꯥ
লংথবাল	ꯂꯪꯊꯕꯥꯜ
লংথবালগা	ꯂꯪꯊꯕꯥꯜꯒꯥ
লংথবালদা	ꯂꯪꯊꯕꯥꯜꯗꯥ
লংথবালনা	ꯂꯪꯊꯕꯥꯜꯅꯥ
লংথরক্লে	ꯂꯪꯊꯔꯛꯂꯦ
লংথরম্বদগী	ꯂꯪꯊꯔꯝꯕꯗꯒꯤ
লংথরম্মী	ꯂꯪꯊꯔꯝꯃꯤ
লংথরম্লগা	ꯂꯪꯊꯔꯝꯂꯒꯥ
লংথাবাল	ꯂꯪꯊꯥꯕꯥꯜ
লংথাবালনা	ꯂꯪꯊꯥꯕꯥꯜꯅꯥ
লংথোকপগী	ꯂꯪꯊꯣꯛꯄꯒꯤ
লংথোকপা	ꯂꯪꯊꯣꯛꯄ
লংথোকলবা	ꯂꯪꯊꯣꯛꯂꯕꯥ
লংথোক্তুনা	ꯂꯪꯊꯣꯛꯇꯨꯅꯥ
লংথোক্লম্লগা	ꯂꯪꯊꯣꯛꯂꯝꯂꯒꯥ
লংদুনা	ꯂꯪꯗꯨꯅꯥ
লংদুমদা	ꯂꯪꯗꯨꯃꯗꯥ
লংননবা	ꯂꯪꯅꯟꯕꯥ
লংনা	ꯂꯪꯅꯥ
লংপ্রাম	ꯂꯪꯞꯔꯥꯃ
লংফৈ	ꯂꯪꯐꯩ
লংফৈদগী	ꯂꯪꯐꯩꯗꯒꯤ
লংবদা	ꯂꯪꯕꯗꯥ
লংবা	ꯂꯪꯕꯥ
লংবি	ꯂꯪꯕꯤ
লংমাই	ꯂꯪꯃꯥꯏ
লংলবা	ꯂꯪꯂꯕꯥ
লংলা	ꯂꯪꯂꯥ
লংশিনখিবগী	ꯂꯪꯁꯤꯅꯈꯤꯕꯒꯤ
লংশিনখিবদু	ꯂꯪꯁꯤꯅꯈꯤꯕꯗꯨ
লংশিল্লকখি	ꯂꯪꯁꯤꯜꯂꯛꯈꯤ
লংশিল্লকপদগী	ꯂꯪꯁꯤꯜꯂꯛꯄꯗꯒꯤ
লইনা	ꯂꯏꯅꯥ
লক	ꯂꯛ
লকজিনোভেসনগা	ꯂꯛꯖꯤꯅꯣꯚꯦꯁꯟꯒꯥ
লকপদা	ꯂꯛꯄꯗꯥ
লকসুবা	ꯂꯛꯁꯨꯕꯥ
লকাদোংগী	ꯂꯀꯥꯗꯣꯡꯒꯤ
লকাদোংদা	ꯂꯀꯥꯗꯣꯡꯗꯥ
লকি	ꯂꯀꯤ
লক্ই	ꯂꯛꯏ
লক্তা	ꯂꯛꯇꯥ
লক্তুনা	ꯂꯛꯇꯨꯅꯥ
লক্নখি	ꯂꯛꯅꯈꯤ
লক্নগে	ꯂꯛꯅꯒꯦ
লক্নদুনা	ꯂꯛꯅꯗꯨꯅꯥ
লক্নরম্লগা	ꯂꯛꯅꯔꯝꯂꯒꯥ
লক্নরিবনো	ꯂꯛꯅꯔꯤꯕꯅꯣ
লক্নরৈবা	ꯂꯛꯅꯔꯩꯕꯥ
লক্পদা	ꯂꯛꯄꯗꯥ
লক্পনা	ꯂꯛꯄꯅꯥ
লক্পা	ꯂꯛꯄꯥ
লক্পোইরে	ꯂꯛꯄꯣꯏꯔꯦ
লক্লগা	ꯂꯛꯂꯒꯥ
লক্লনি	ꯂꯛꯂꯅꯤ
লক্লবদা	ꯂꯛꯂꯕꯗꯥ
লক্লবোইরে	ꯂꯛꯂꯕꯣꯏꯔꯦ
লক্লিবা	ꯂꯛꯂꯤꯕꯥ
লক্লে	ꯂꯛꯂꯦ
লক্ষদ্বিপ	ꯂꯛꯁꯗꯕꯤꯄ
লক্ষদ্বিপতকী	ꯂꯛꯁꯗꯕꯤꯄꯠꯀꯤ
লক্ষন	ꯂꯛꯁꯅ
লক্ষনৌ	ꯂꯛꯁꯅꯧ
লক্ষনৌগী	ꯂꯛꯁꯅꯧꯒꯤ
লক্ষনৌদগী	ꯂꯛꯁꯅꯧꯗꯒꯤ
লক্ষনৌদা	ꯂꯛꯁꯅꯧꯗꯥ
লক্ষমনন্দনা	ꯂꯛꯁꯃꯟꯅꯗꯅꯥ
লক্ষমবর্ক	ꯂꯛꯁꯃꯕꯔꯀ
লক্ষমবর্ককী	ꯂꯛꯁꯃꯕꯔꯀꯀꯤ
লক্ষাদ্বিপ	ꯂꯛꯁꯥꯗꯕꯤꯞ
লক্ষিপুর	ꯂꯛꯁꯤꯄꯨꯔ
লক্ষ্মী	ꯂꯛꯁꯃꯤ
লক্ষ্মীপুরম	ꯂꯛꯁꯃꯤꯄꯨꯔꯝ
লক্সদ্বিপ	ꯂꯛꯁꯗꯕꯤꯄ
লক্সদ্বিপকী	ꯂꯛꯁꯗꯕꯤꯄꯀꯤ
লক্সদ্বিপনা	ꯂꯛꯁꯗꯕꯤꯄꯅꯥ
লক্সমনন্দনা	ꯂꯛꯁꯝꯅꯟꯗꯅꯥ
লক্সমি	ꯂꯛꯁꯃꯤ
লক্সমী	ꯂꯛꯁꯃꯤ
লক্সমীনা	ꯂꯛꯁꯃꯤꯅꯥ
লক্সা	ꯂꯛꯁꯥ
লক্সেস	ꯂꯛꯁꯦꯁ
লখ	ꯂꯈ
লখনৌ	ꯂꯈꯅꯧ
লখনৌগী	ꯂꯈꯅꯧꯒꯤ
লখনৌদনি	ꯂꯈꯅꯧꯗꯅꯤ
লখনৌদা	ꯂꯈꯅꯧꯗꯥ
লখিপুরদা	ꯂꯈꯤꯄꯨꯔꯗꯥ
লখিমপুর	ꯂꯈꯤꯃꯄꯨꯔ
লখিমপুরদা	ꯂꯈꯤꯃꯄꯨꯔꯗꯥ
লগাউনচিংবদা	ꯂꯒꯥꯎꯅꯆꯤꯡꯕꯗꯥ
লঙ	ꯂꯡ
লঙ্কস	ꯂꯡꯀꯁ
লঙ্কাগী	ꯂꯡꯀꯥꯒꯤ
লঙ্কান	ꯂꯡꯀꯥꯅ
লঙ্গৈদগী	ꯂꯡꯒꯩꯗꯒꯤ
লঙ্গোল	ꯂꯡꯒꯣꯜ
লঙ্গোলদা	ꯂꯡꯒꯣꯜꯗꯥ
লঙ্জখিবা	ꯂꯡꯖꯈꯤꯕꯥ
লঙ্জরুবা	ꯂꯡꯖꯔꯨꯕꯥ
লঙ্বোইরে	ꯂꯡꯕꯣꯏꯔꯦ
লঞ্চ	ꯂꯟꯆ
লঞ্জাউগুম্না	ꯂꯟꯖꯥꯎꯒꯨꯝꯅꯥ
লঞ্জাওগী	ꯂꯟꯖꯥꯎꯒꯤ
লটচনা	ꯂꯇꯆꯅꯥ
লটচনাগী	ꯂꯇꯆꯅꯥꯒꯤ
লদাক	ꯂꯗꯥꯛ
লদাক্কী	ꯂꯗꯥꯛꯀꯤ
লদাখ	ꯂꯗꯥꯈ
লদাখকী	ꯂꯗꯥꯈꯀꯤ
লদাখতগী	ꯂꯗꯥꯈꯇꯒꯤ
লদাখতা	ꯂꯗꯥꯈꯇꯥ
লদাখপু	ꯂꯗꯥꯏꯄꯨ
লদাগ	ꯂꯗꯥꯒ
লদাগকী	ꯂꯗꯥꯒꯀꯤ
লদাগতা	ꯂꯗꯥꯒꯇꯥ
লদাগনা	ꯂꯗꯥꯒꯅꯥ
লদাগপু	ꯂꯗꯥꯒꯄꯨ
লদু	ꯂꯗꯨ
লন	ꯂꯟ
লনগী	ꯂꯟꯒꯤ
লনজাউদা	ꯂꯟꯖꯥꯎꯗꯥ
লনতিনথাং	ꯂꯟꯇꯤꯟꯊꯥꯡ
লননি	ꯂꯟꯅꯤ
লনাই	ꯂꯅꯥꯏ
লন্	ꯂꯟ
লন্গৈ	ꯂꯟꯒꯩ
লন্গৈদগী	ꯂꯟꯒꯩꯗꯒꯤ
লন্থেংনবদা	ꯂꯟꯊꯦꯡꯅꯕꯗꯥ
লন্থেংমিন্নসি	ꯂꯟꯊꯦꯡꯃꯤꯟꯅꯁꯤ
লন্দন	ꯂꯟꯗꯟ
লন্দনগী	ꯂꯟꯗꯟꯒꯤ
লন্দনদগী	ꯂꯟꯗꯟꯗꯒꯤ
লন্দনদা	ꯂꯟꯗꯟꯗꯥ
লন্ধোনি	ꯂꯟꯙꯣꯅꯤ
লন্নাই	ꯂꯟꯅꯥꯏ
লন্নাইগী	ꯂꯟꯅꯥꯏꯒꯤ
লন্মী	ꯂꯟꯃꯤ
লন্মীশিং	ꯂꯟꯃꯤꯁꯤꯡ
লন্মীশিংনা	ꯂꯟꯃꯤꯁꯤꯡꯅꯥ
লপ্লেন	ꯂꯞꯂꯦꯅ
লপ্লেন্	ꯂꯞꯂꯦꯟ
লফ	ꯂꯐ
লফু	ꯂꯐꯨ
লফুত	ꯂꯐꯨꯇ
লফুত্	ꯂꯐꯨꯠ
লফুপাৎ	ꯂꯐꯨꯄꯥꯠ
লফূ	ꯂꯐꯨ
লফোই	ꯂꯐꯣꯏ
লব	ꯂꯕ
লবলি	ꯂꯕꯂꯤ
লবলিনা	ꯂꯕꯂꯤꯅꯥ
লবাক	ꯂꯕꯥꯛ
লবোরেতরি	ꯂꯕꯣꯔꯦꯇꯔꯤ
লভ	ꯂꯚ
লভলিনা	ꯂꯚꯂꯤꯅꯥ
লভলিনানা	ꯂꯚꯂꯤꯅꯥꯅꯥ
লভলিনিা	ꯂꯚꯂꯤꯅꯤꯥ
লম	ꯂꯝ
লমকা	ꯂꯝꯀꯥ
লমকাং	ꯂꯝꯀꯥꯡ
লমকাগী	ꯂꯝꯀꯥꯒꯤ
লমকাদগী	ꯂꯝꯀꯥꯗꯒꯤ
লমকাদা	ꯂꯝꯀꯥꯗꯥ
লমকানা	ꯂꯝꯀꯥꯅꯥ
লমখক্তদা	ꯂꯝꯈꯛꯇꯗꯥ
লমখাই	ꯂꯝꯈꯥꯏ
লমখাইগী	ꯂꯝꯈꯥꯏꯒꯤ
লমখাইদা	ꯂꯝꯈꯥꯏꯗꯥ
লমখায়	ꯂꯝꯈꯥꯏ
লমখায়দা	ꯂꯝꯈꯥꯏꯗꯥ
লমখিমপুর	ꯂꯝꯈꯤꯃꯄꯨꯔ
লমগা	ꯂꯝꯒꯥ
লমগী	ꯂꯝꯒꯤ
লমচৎ	ꯂꯝꯆꯠ
লমজাউ	ꯂꯝꯖꯥꯎ
লমজাউগী	ꯂꯝꯖꯥꯎꯒꯤ
লমজাউদা	ꯂꯝꯖꯥꯎꯗꯥ
লমজাও	ꯂꯝꯖꯥꯎ
লমজিং	ꯂꯝꯖꯤꯡ
লমজিংগদবা	ꯂꯝꯖꯤꯡꯒꯗꯕꯥ
লমজিংগী	ꯂꯝꯖꯤꯡꯒꯤ
লমজিংঙি	ꯂꯝꯖꯤꯡꯉꯤ
লমজিংনবা	ꯂꯝꯖꯤꯡꯅꯕꯥ
লমজিংবগী	ꯂꯝꯖꯤꯡꯕꯒꯤ
লমজিংবনি	ꯂꯝꯖꯤꯡꯕꯅꯤ
লমজিংবা	ꯂꯝꯖꯤꯡꯕꯥ
লমজিংবিদ্রবদি	ꯂꯝꯖꯤꯡꯕꯤꯗꯔ꯭ꯕꯗꯤ
লমজিংবীরম্বা	ꯂꯝꯖꯤꯡꯕꯤꯔꯝꯕꯥ
লমজিংবীরে	ꯂꯝꯖꯤꯡꯕꯤꯔꯦ
লমজিংলি	ꯂꯝꯖꯤꯡꯂꯤ
লমজিংলে	ꯂꯝꯖꯤꯡꯂꯦ
লমজেন	ꯂꯝꯖꯦꯟ
লমজেল	ꯂꯝꯖꯦꯜ
লমজেলগী	ꯂꯝꯖꯦꯜꯒꯤ
লমজেলদসু	ꯂꯝꯖꯦꯜꯗꯁꯨ
লমজেলদা	ꯂꯝꯖꯦꯜꯗꯥ
লমজেলসু	ꯂꯝꯖꯦꯜꯁꯨ
লমতা	ꯂꯝꯇꯥ
লমতাই	ꯂꯝꯇꯥꯏ
লমতাক	ꯂꯝꯇꯥꯛ
লমতাকপীনবসু	ꯂꯝꯇꯥꯛꯄꯤꯅꯕꯁꯨ
লমতাকপীবা	ꯂꯝꯇꯥꯛꯄꯤꯕꯥ
লমতাক্কী	ꯂꯝꯇꯥꯛꯀꯤ
লমতাক্তুনা	ꯂꯝꯇꯥꯛꯇꯨꯅꯥ
লমতাচাওনা	ꯂꯝꯇꯥꯆꯥꯎꯅꯥ
লমতিনথাং	ꯂꯝꯇꯤꯟꯊꯥꯡ
লমথখি	ꯂꯝꯊꯈꯤ
লমথাখি	ꯂꯝꯊꯥꯈꯤ
লমথাখিবনি	ꯂꯝꯊꯥꯈꯤꯕꯅꯤ
লমথাখিবা	ꯂꯝꯊꯥꯈꯤꯕꯥ
লমথাখ্রবা	ꯂꯝꯊꯥꯈꯔ꯭ꯕꯥ
লমথাখ্রে	ꯂꯝꯊꯥꯈꯔꯦ
লমথাগনি	ꯂꯝꯊꯥꯒꯅꯤ
লমথাবগা	ꯂꯝꯊꯥꯕꯒꯥ
লমথাবগী	ꯂꯝꯊꯥꯕꯒꯤ
লমথাবা	ꯂꯝꯊꯥꯕꯥ
লমথারকলগা	ꯂꯝꯊꯥꯔꯛꯂꯒꯥ
লমথারগনি	ꯂꯝꯊꯥꯔꯒꯅꯤ
লমথারবা	ꯂꯝꯊꯥꯔꯕꯥ
লমথোকফম	ꯂꯝꯊꯣꯛꯐꯝ
লমদগী	ꯂꯝꯗꯒꯤ
লমদগীসু	ꯂꯝꯗꯒꯤꯁꯨ
লমদতা	ꯂꯝꯗꯇꯥ
লমদদি	ꯂꯝꯗꯗꯤ
লমদনা	ꯂꯝꯗꯅꯥ
লমদনি	ꯂꯝꯗꯅꯤ
লমদম	ꯂꯝꯗꯝ
লমদমগা	ꯂꯝꯗꯝꯒꯥ
লমদমগী	ꯂꯝꯗꯝꯒꯤ
লমদমগীদমক	ꯂꯝꯗꯝꯒꯤꯗꯃꯛ
লমদমদ	ꯂꯝꯗꯝꯗ
লমদমদগী	ꯂꯝꯗꯝꯗꯒꯤ
লমদমদদি	ꯂꯝꯗꯝꯗꯗꯤ
লমদমদনা	ꯂꯝꯗꯝꯗꯅꯥ
লমদমদসু	ꯂꯝꯗꯝꯗꯁꯨ
লমদমদা	ꯂꯝꯗꯝꯗꯥ
লমদমনা	ꯂꯝꯗꯝꯅꯥ
লমদমনি	ꯂꯝꯗꯝꯅꯤ
লমদমবু	ꯂꯝꯗꯝꯕꯨ
লমদমশিং	ꯂꯝꯗꯝꯁꯤꯡ
লমদমশিংগী	ꯂꯝꯗꯝꯁꯤꯡꯒꯤ
লমদমশিংদা	ꯂꯝꯗꯝꯁꯤꯡꯗꯥ
লমদমশিগী	ꯂꯝꯗꯝꯁꯤꯒꯤ
লমদমসিগী	ꯂꯝꯗꯝꯁꯤꯒꯤ
লমদমসিদগী	ꯂꯝꯗꯝꯁꯤꯗꯒꯤ
লমদমসিদা	ꯂꯝꯗꯝꯁꯤꯗꯥ
লমদমসিবু	ꯂꯝꯗꯝꯁꯤꯕꯨ
লমদমা	ꯂꯝꯗꯃꯥ
লমদসু	ꯂꯝꯗꯁꯨ
লমদা	ꯂꯝꯗꯥ
লমদাংমৈ	ꯂꯝꯗꯥꯡꯃꯩ
লমদাই	ꯂꯝꯗꯥꯏ
লমদানদা	ꯂꯝꯗꯥꯅꯗꯥ
লমদি	ꯂꯝꯗꯤ
লমদিং	ꯂꯝꯗꯤꯡ
লমদেং	ꯂꯝꯗꯦꯡ
লমদেংগী	ꯂꯝꯗꯦꯡꯒꯤ
লমদেংদা	ꯂꯝꯗꯦꯡꯗꯥ
লমদোং	ꯂꯝꯗꯣꯡ
লমদোংদগীসূ	ꯂꯝꯗꯣꯡꯗꯒꯤꯁꯨ
লমদোংদা	ꯂꯝꯗꯣꯡꯗꯥ
লমন	ꯂꯝꯅ
লমনগী	ꯂꯝꯅꯒꯤ
লমনচিংবদসু	ꯂꯝꯅꯆꯤꯡꯕꯗꯁꯨ
লমনচিংবা	ꯂꯝꯅꯆꯤꯡꯕꯥ
লমনশিং	ꯂꯝꯅꯁꯤꯡ
লমনশিংগা	ꯂꯝꯅꯁꯤꯡꯒꯥ
লমনশিংগী	ꯂꯝꯅꯁꯤꯡꯒꯤ
লমনশিংদা	ꯂꯝꯅꯁꯤꯡꫪꯡꯗꯥ
লমনশিংবু	ꯂꯝꯅꯁꯤꯡꯕꯨ
লমনা	ꯂꯝꯅꯥ
লমন্	ꯂꯝꯟ
লমন্না	ꯂꯝꯟꯅꯥ
লমন্শিংনা	ꯂꯝꯟꯁꯤꯡꯅꯥ
লমফলপাৎতা	ꯂꯝꯐꯜꯄꯥꯠꯇꯥ
লমফেল	ꯂꯝꯐꯦꯜ
লমফেলগী	ꯂꯝꯐꯦꯜꯒꯤ
লমফেলদা	ꯂꯝꯐꯦꯜꯗꯥ
লমফেলপাৎ	ꯂꯝꯐ⁰ꯜꯄꯥꯠ
লমফেলপাৎতা	ꯂꯝꯐꯦꯜꯄꯥꯠꯇꯥ
লমবী	ꯂꯝꯕꯤ
লমবু	ꯂꯝꯕꯨ
লমবোই	ꯂꯝꯕꯣꯏ
লমলক্কী	ꯂꯝꯂꯛꯀꯤ
লমলাং	ꯂꯝꯂꯥꯡ
লমলাই	ꯂꯝꯂꯥꯏ
লমলাইনা	ꯂꯝꯂꯥꯏꯅꯥ
লমলোং	ꯂꯝꯂꯣꯡ
লমলোংগৈদা	ꯂꯝꯂꯣꯡꯒꯩꯗꯥ
লমলোংদা	ꯂꯝꯂꯣꯡꯗꯥ
লমশাং	ꯂꯝꯁꯥꯡ
লমশাংগী	ꯂꯝꯁꯥꯡꯒꯤ
লমশাংদা	ꯂꯝꯁꯥꯡꯗꯥ
লমশাংলোমদগী	ꯂꯝꯁꯥꯡꯂꯣꯃꯗꯒꯤ
লমশিং	ꯂꯝꯁꯤꯡ
লমশিংগী	ꯂꯝꯁꯤꯡꯒꯤ
লমশিংদ	ꯂꯝꯁꯤꯡꯗ
লমশিংদগী	ꯂꯝꯁꯤꯡꯗꯒꯤ
লমশিংদনা	ꯂꯝꯁꯤꯡꯗꯅꯥ
লমশিংদসু	ꯂꯝꯁꯤꯡꯗꯁꯨ
লমশিংদা	ꯂꯝꯁꯤꯡꯗꯥ
লমশিংনি	ꯂꯝꯁꯤꯡꫪꯡꯅꯤ
লমশিংবু	ꯂꯝꯁꯤꯡꯕꯨ
লমসিদা	ꯂꯝꯁꯤꯗꯥ
লমহাং	ꯂꯝꯍꯥꯡ
লমহাংশিংদা	ꯂꯝꯍꯥꯡꯁꯤꯡꯗꯥ
লমহাই	ꯂꯝꯍꯥꯏ
লমাবম	ꯂꯃꯥꯕꯝ
লমায়	ꯂꯃꯥꯏ
লমায়দা	ꯂꯃꯥꯏꯗꯥ
লমিৎ	ꯂꯃꯤꯠ
লম্	ꯂꯝ
লম্কেত	ꯂꯝꯀꯦꯇ
লম্কেত্	ꯂꯝꯀꯦꯠ
লম্কোয়্বা	ꯂꯝꯀꯣꯌꯕꯥ
লম্খন্না	ꯂꯝꯈꯟꯅꯥ
লম্খল	ꯂꯝꯈꯜ
লম্খল্	ꯂꯝꯈꯜ
লম্খল্গী	ꯂꯝꯈꯜꯒꯤ
লম্খল্লাই	ꯂꯝꯈꯜꯂꯥꯏ
লম্খাই	ꯂꯝꯈꯥꯏ
লম্খুনু	ꯂꯝꯈꯨꯅꯨ
লম্খুনুগী	ꯂꯝꯈꯨꯅꯨꯒꯤ
লম্খুনুদু	ꯂꯝꯈꯨꯅꯨꯗꯨ
লম্খুনুদুনি	ꯂꯝꯈꯨꯅꯨꯗꯨꯅꯤ
লম্খুনুনা	ꯂꯝꯈꯨꯅꯨꯅꯥ
লম্গী	ꯂꯝꯒꯤ
লম্চত	ꯂꯝꯆꯠ
লম্চত্	ꯂꯝꯆꯠ
