অ	ꯑ
হাইবসি	ꯍꯥꯢꯕꯁꯤ
হাইবসিনদি	ꯍꯥꯢꯕꯁꯤꯅꯗꯤ
হাইবোইরে	ꯍꯥꯢꯕꯣꯢꯔꯦ
হাইমা	ꯍꯥꯢꯃꯥ
হাইরক্ই	ꯍꯥꯢꯔꯛꯏ
হাইরক্তুনা	ꯍꯥꯢꯔꯛꯇꯨꯅꯥ
হাইরক্পোইরে	ꯍꯥꯢꯔꯛꯄꯣꯢꯔꯦ
হাইরগা	ꯍꯥꯢꯔꯒꯥ
হাইরদুনা	ꯍꯥꯢꯔꯗꯨꯅꯥ
হাইরপ	ꯍꯥꯢꯔꯞ
হাইরবদা	ꯍꯥꯢꯔꯕꯗꯥ
হাইরুগে	ꯍꯥꯢꯔꯨꯒꯦ
হাইরে	ꯍꯥꯢꯔꯦ
হাউ	ꯍꯥꯎ
হাউই	ꯍꯥꯎꯏ
হাউখ্রদৌপোত্নি	ꯍꯥꯎꯈ꯭ꯔꯗꯧꯄꯣꯠꯅꯤ
হাউখ্রনিদা	ꯍꯥꯎꯈ꯭ꯔꯅꯤꯗꯥ
হাউখ্রে	ꯍꯥꯎꯈ꯭ꯔꯦ
হাউখ্রেদা	ꯍꯥꯎꯈ꯭ꯔꯦꯗꯥ
হাউগদবা	ꯍꯥꯎꯒꯗꯕꯥ
হাউতবনি	ꯍꯥꯎꯠꯕꯅꯤ
হাউনা	ꯍꯥꯎꯅꯥ
হাউবগে	ꯍꯥꯎꯕꯒꯦ
হাউবা	ꯍꯥꯎꯕꯥ
হাউব্রা	ꯍꯥꯎꯕ꯭ꯔꯥ
হাউমন্খ্রদুনা	ꯍꯥꯎꯝꯟꯈ꯭ꯔꯗꯨꯅꯥ
হাউরবা	ꯍꯥꯎꯔꯕꯥ
হাউরম্গবা	ꯍꯥꯎꯔꯝꯒꯕꯥ
হাউররোই	ꯍꯥꯎꯔꯔꯣꯢ
হাউরসিনদি	ꯍꯥꯎꯔꯁꯤꯅꯗꯤ
হাউরেমখৈ	ꯍꯥꯎꯔꯦꯃꯈꯩ
হাও	ꯍꯥꯎ
হাওখ্রদৌপোত্নি	ꯍꯥꯎꯈ꯭ꯔꯗꯧꯄꯣꯠꯅꯤ
হাওখ্রনিদা	ꯍꯥꯎꯈ꯭ꯔꯅꯤꯗꯥ
হাওদিশিং	ꯍꯥꯎꯗꯤꯁꯤꯡ
হাওনা	ꯍꯥꯎꯅꯥ
হাওনিংশং	ꯍꯥꯎꯅꯤꯡꯁꯪ
হাওবা	ꯍꯥꯎꯕꯥ
হাওব্রা	ꯍꯥꯎꯕ꯭ꯔꯥ
হাওরং	ꯍꯥꯎꯔꯪ
হাওরবা	ꯍꯥꯎꯔꯕꯥ
হাওরা	ꯍꯥꯎꯔꯥ
হাওশি	ꯍꯥꯎꯁꯤ
হাওসি	ꯍꯥꯎꯁꯤ
হাওসিনা	ꯍꯥꯎꯁꯤꯅꯥ
হাকথি	ꯍꯥꯛꯊꯤ
হাক্কজবনচিংবা	ꯍꯥꯛꯀꯖꯕꯟꯆꯤꯡꯕꯥ
হাক্তক্তগী	ꯍꯥꯛꯇꯛꯇꯒꯤ
হাক্থী	ꯍꯥꯛꯊꯤ
হাক্না	ꯍꯥꯛꯅꯥ
হাক্মন্খ্রেদা	ꯍꯥꯛꯃꯟꯈ꯭ꯔꯦꯗꯥ
হাখি	ꯍꯥꯈꯤ
হাখিবা	ꯍꯥꯈꯤꯕꯥ
হাগদবনি	ꯍꯥꯒꯗꯕꯅꯤ
হাঙোইনা	ꯍꯥꯉꯣꯢꯅꯥ
হাঙ্দুনা	ꯍꯥꯡꯗꯨꯅꯥ
হাঙ্বা	ꯍꯥꯡꯕꯥ
হাঙ্লবা	ꯍꯥꯡꯂꯕꯥ
হাত্কদবনি	ꯍꯥꯠꯀꯗꯕꯅꯤ
হাত্কনি	ꯍꯥꯠꯀꯅꯤ
হাত্কে	ꯍꯥꯠꯀꯦ
হাত্খিবগী	ꯍꯥꯠꯈꯤꯕꯒꯤ
হাত্খিবা	ꯍꯥꯠꯈꯤꯕꯥ
হাত্খ্রবরা	ꯍꯥꯠꯈ꯭ꯔꯕꯔꯥ
হাত্তনা	ꯍꯥꯠꯇꯅꯥ
হাত্তবা	ꯍꯥꯠꯇꯕꯥ
হাত্তুনা	ꯍꯥꯠꯇꯨꯅꯥ
হাত্তোক	ꯍꯥꯠꯇꯣꯛ
হাত্তোক্ই	ꯍꯥꯠꯇꯣꯛꯏ
হাত্তোক্এদো	ꯍꯥꯠꯇꯣꯛꯑꯦꯗꯣ
হাত্তোক্নবা	ꯍꯥꯠꯇꯣꯛꯅꯕꯥ
হাত্তোক্পগা	ꯍꯥꯠꯇꯣꯛꯄꯒꯥ
হাত্তোক্পা	ꯍꯥꯠꯇꯣꯛꯄꯥ
হাত্তোক্পীগনু	ꯍꯥꯠꯇꯣꯛꯄꯤꯒꯅꯨ
হাত্তোক্লগা	ꯍꯥꯠꯇꯣꯀꯂ꯭ꯒꯥ
হাত্তোক্লম্লে	ꯍꯥꯠꯇꯣꯛꯂꯝꯂꯦ
হাত্তোক্লে	ꯍꯥꯠꯇꯣꯛꯂꯦ
হাত্তোক্সিগে	ꯍꯥꯠꯇꯣꯛꯁꯤꯒꯦ
হাত্ত্রবদি	ꯍꯥꯠꯇ꯭ꯔꯕꯗꯤ
হাত্ননবা	ꯍꯥꯠꯅꯟꯕꯥ
হাত্নবগীদমক্তা	ꯍꯥꯠꯅꯕꯒꯤꯗꯃꯛꯇꯥ
হাত্নবা	ꯍꯥꯠꯅꯕꯥ
হাত্পনা	ꯍꯥꯠꯄꯅꯥ
হাত্পা	ꯍꯥꯠꯄꯥ
হাত্পিগনু	ꯍꯥꯠꯄꯤꯒꯅꯨ
হাত্পিনু	ꯍꯥꯠꯄꯤꯅꯨ
হাত্পিরবা	ꯍꯥꯠꯄꯤꯔꯕꯥ
হাত্লগা	ꯍꯥꯠꯂꯒꯥ
হাত্লগে	ꯍꯥꯠꯂꯒꯦ
হাত্লগেদো	ꯍꯥꯠꯂꯒꯦꯗꯣ
হাত্লবা	ꯍꯥꯠꯂꯕꯥ
হাত্লম্বা	ꯍꯥꯠꯂꯝꯕꯥ
হাত্লম্লগনি	ꯍꯥꯠꯂꯝꯂꯒꯅꯤ
হাত্লম্লে	ꯍꯥꯠꯂꯝꯂꯦ
হাত্লরনি	ꯍꯥꯠꯂꯔꯅꯤ
হাত্লিবী	ꯍꯥꯠꯂꯤꯕꯤ
হাত্লুনবা	ꯍꯥꯠꯂꯨꯅꯕꯥ
হাত্লুরিবশিংদো	ꯍꯥꯠꯂꯨꯔꯤꯕꯁꯤꯡꯗꯣ
হাত্লে	ꯍꯥꯠꯂꯦ
হাত্সিগে	ꯍꯥꯠꯁꯤꯒꯦ
হাত্হৌদবা	ꯍꯥꯠꯍꯧꯗꯕꯥ
হাথু	ꯍꯥꯊꯨ
হাথুনা	ꯍꯥꯊꯨꯅꯥ
হাদা	ꯍꯥꯗꯥ
হানখি	ꯍꯥꯟꯈꯤ
হানবা	ꯍꯥꯟꯕꯥ
হান্জগে	ꯍꯥꯟꯖꯒꯦ
হান্জরক্কে	ꯍꯥꯟꯖꯔꯛꯀꯦ
হান্জিল্লে	ꯍꯥꯟꯖꯤꯜꯂꯦ
হান্জৈ	ꯍꯥꯟꯖꯩ
হান্নগা	ꯍꯥꯟꯅꯒꯥ
হান্নগী	ꯍꯥꯟꯅꯒꯤ
হান্নগীদু	ꯍꯥꯟꯅꯒꯤꯗꯨ
হান্নগু	ꯍꯥꯟꯅꯒꯨ
হান্নগুম	ꯍꯥꯟꯅꯒꯨꯝ
হান্নগুম্	ꯍꯥꯟꯅꯒꯨꯝ
হান্নগুম্না	ꯍꯥꯟꯅꯒꯨꯝꯅꯥ
হান্নগুম্ব	ꯍꯥꯟꯅꯒꯨꯝꯕ
হান্নদগী	ꯍꯥꯟꯅꯗꯒꯤ
হান্নদি	ꯍꯥꯟꯅꯗꯤ
হান্ননসু	ꯍꯥꯟꯅꯅꯁꯨ
হান্ননা	ꯍꯥꯟꯅꯅꯥ
হান্নসু	ꯍꯥꯟꯅꯁꯨ
হান্না	ꯍꯥꯟꯅꯥ
হান্নাা	ꯍꯥꯟꯅꯅꯥ
হান্বা	ꯍꯥꯟꯕꯥ
হাপকদবনি	ꯍꯥꯞꯀꯗꯕꯅꯤ
হাপকদবা	ꯍꯥꯞꯀꯗꯕꯥ
হাপকনি	ꯍꯥꯞꯀꯅꯤ
হাপকৎপা	ꯍꯥꯞꯀꯠꯄꯥ
হাপকৎলগনি	ꯍꯥꯞꯀꯠꯂꯒꯅꯤ
হাপকৎশি	ꯍꯥꯞꯀꯠꯁꯤ
হাপখি	ꯍꯥꯞꯈꯤ
হাপখিবগী	ꯍꯥꯞꯈꯤꯕꯒꯤ
হাপখিবনি	ꯍꯥꯞꯈꯤꯕꯅꯤ
হাপখিবা	ꯍꯥꯞꯈꯤꯕꯥ
হাপখ্রবা	ꯍꯥꯞꯈ꯭ꯔꯕꯥ
হাপখ্রে	ꯍꯥꯞꯈ꯭ꯔꯦ
হাপচিন	ꯍꯥꯞꯆꯤꯟ
হাপচিনখি	ꯍꯥꯞꯆꯤꯟꯈꯤ
হাপচিনখিবগা	ꯍꯥꯞꯆꯤꯟꯈꯤꯕꯒꯥ
হাপচিনখিবনি	ꯍꯥꯞꯆꯤꯟꯈꯤꯕꯅꯤ
হাপচিনখ্রে	ꯍꯥꯞꯆꯤꯟꯈ꯭ꯔꯦ
হাপচিনগদবনা	ꯍꯥꯞꯆꯤꯟꯒꯗꯕꯅꯥ
হাপচিনগদবনি	ꯍꯥꯞꯆꯤꯟꯒꯗꯕꯅꯤ
হাপচিনগনি	ꯍꯥꯞꯆꯤꯟꯒꯅꯤ
হাপচিনদুনা	ꯍꯥꯞꯆꯤꯟꯗꯨꯅꯥ
হাপচিনবগা	ꯍꯥꯞꯆꯤꯟꯕꯒꯥ
হাপচিনবগী	ꯍꯥꯞꯆꯤꯟꯕꯒꯤ
হাপচিনবতা	ꯍꯥꯞꯆꯤꯟꯕꯇꯥ
হাপচিনবনি	ꯍꯥꯞꯆꯤꯟꯕꯅꯤ
হাপচিনবা	ꯍꯥꯞꯆꯤꯟꯕꯥ
হাপচিনবীনবা	ꯍꯥꯞꯆꯤꯟꯕꯤꯅꯕꯥ
হাপচিনবীরি	ꯍꯥꯞꯆꯤꯟꯕꯤꯔꯤ
হাপচিনিংবগী	ꯍꯥꯞꯆꯤꯟꯅꯤꯡꯕꯒꯤ
হাপচিন্দুনা	ꯍꯥꯞꯆꯤꯟꯗꯨꯅꯥ
হাপচিন্নবগী	ꯍꯥꯞꯆꯤꯟꯅꯕꯒꯤ
হাপচিন্নবসু	ꯍꯥꯞꯆꯤꯟꯅꯕꯁꯨ
হাপচিন্নবা	ꯍꯥꯞꯆꯤꯟꯅꯕꯥ
হাপচিন্নিংবা	ꯍꯥꯞꯆꯤꯟꯅꯤꯡꯕꯥ
হাপচিল্লকখিবা	ꯍꯥꯞꯆꯤꯜꯂꯛꯈꯤꯕꯥ
হাপচিল্লকপনি	ꯍꯥꯞꯆꯤꯜꯂꯛꯄꯅꯤ
হাপচিল্লগনি	ꯍꯥꯞꯆꯤꯜꯂꯒꯅꯤ
হাপচিল্লবা	ꯍꯥꯞꯆꯤꯜꯂꯕꯥ
হাপচিল্লিবা	ꯍꯥꯞꯆꯤꯜꯂꯤꯕꯥ
হাপচিল্লে	ꯍꯥꯞꯆꯤꯜꯂꯦ
হাপতোক	ꯍꯥꯞꯇꯣꯛ
হাপত্রিবা	ꯍꯥꯞꯇ꯭ꯔꯤꯕꯥ
হাপলকপনি	ꯍꯥꯞꯂꯛꯄꯅꯤ
হাপলগা	ꯍꯥꯞꯂꯒꯥ
হাপলি	ꯍꯥꯞꯂꯤ
হাপলে	ꯍꯥꯞꯂꯦ
হাপিদবা	ꯍꯥꯄꯤꯗꯕꯥ
হাপিনবা	ꯍꯥꯄꯤꯟꯕꯥ
হাপিরগা	ꯍꯥꯄꯤꯔꯒꯥ
হাপিরে	ꯍꯥꯄꯤꯔꯦ
হাপ্কত্লগা	ꯍꯥꯞꯀꯠꯂꯒꯥ
হাপ্কদবনি	ꯍꯥꯞꯀꯗꯕꯅꯤ
হাপ্খ্রে	ꯍꯥꯞꯈ꯭ꯔꯦ
হাপ্চগনি	ꯍꯥꯞꯆꯒꯅꯤ
হাপ্চিন্বা	ꯍꯥꯞꯆꯤꯟꯕꯥ
হাপ্চিল্লগা	ꯍꯥꯞꯆꯤꯜꯂꯒꯥ
হাপ্চিল্লি	ꯍꯥꯞꯆꯤꯜꯂꯤ
হাপ্চিল্লুরে	ꯍꯥꯞꯆꯤꯜꯂꯨꯔꯦ
হাপ্চিল্লে	ꯍꯥꯞꯆꯤꯜꯂꯦ
হাপ্চিল্হল্লে	ꯍꯥꯞꯆꯤꯜꯍꯜꯂꯦ
হাপ্তনা	ꯍꯥꯞꯇꯅꯥ
হাপ্তুনা	ꯍꯥꯞꯇꯨꯅꯥ
হাপ্ত্রি	ꯍꯥꯄ꯭ꯔꯤ
হাপ্ননবা	ꯍꯥꯞꯅꯅꯕꯥ
হাপ্নবগী	ꯍꯥꯞꯅꯕꯒꯤ
হাপ্নবা	ꯍꯥꯞꯅꯕꯥ
হাপ্পগা	ꯍꯥꯞꯄꯒꯥ
হাপ্পগী	ꯍꯥꯞꯄꯒꯤ
হাপ্পদা	ꯍꯥꯞꯄꯗꯥ
হাপ্পা	ꯍꯥꯞꯄꯥ
হাপ্পিদুনা	ꯍꯥꯞꯄꯤꯗꯨꯅꯥ
হাপ্পিবগীদমক	ꯍꯥꯞꯄꯤꯕꯒꯤꯗꯃꯛ
হাপ্পিরগা	ꯍꯥꯞꯄꯤꯔꯒꯥ
হাপ্পী	ꯍꯥꯞꯄꯤ
হাপ্পীদুনা	ꯍꯥꯞꯄꯤꯗꯨꯅꯥ
হাপ্পীনবা	ꯍꯥꯞꯄꯤꯅꯕꯥ
হাপ্পীবদগীনি	ꯍꯥꯞꯄꯤꯕꯗꯒꯤꯅꯤ
হাপ্পীবা	ꯍꯥꯞꯄꯤꯕꯥ
হাপ্পীরে	ꯍꯥꯞꯄꯤꯔꯦ
হাপ্পো	ꯍꯥꯞꯄꯣ
হাপ্লকপদা	ꯍꯥꯞꯂꯛꯄꯗꯥ
হাপ্লকপনি	ꯍꯥꯞꯂꯛꯄꯅꯤ
হাপ্লকপা	ꯍꯥꯞꯂꯛꯄꯥ
হাপ্লক্লে	ꯍꯥꯞꯂꯛꯂꯦ
হাপ্লগনি	ꯍꯥꯞꯂꯒꯅꯤ
হাপ্লগা	ꯍꯥꯞꯂꯒꯥ
হাপ্লবদি	ꯍꯥꯞꯂꯕꯗꯤ
হাপ্লবা	ꯍꯥꯞꯂꯕꯥ
হাপ্লম্বা	ꯍꯥꯞꯂꯝꯕꯥ
হাপ্লম্লে	ꯍꯥꯞꯂꯝꯂꯦ
হাপ্লি	ꯍꯥꯞꯂꯤ
হাপ্লিবা	ꯍꯥꯞꯂꯤꯕꯥ
হাপ্লে	ꯍꯥꯞꯂꯦ
হাফ	ꯍꯥꯐ
হাফলোং	ꯍꯥꯐꯂꯣꯡ
হাবগী	ꯍꯥꯕꯒꯤ
হাবদগী	ꯍꯥꯕꯗꯒꯤ
হাবদা	ꯍꯥꯕꯗꯥ
হাবনচিংবা	ꯍꯥꯕꯅꯆꯤꯡꯕꯥ
হাবা	ꯍꯥꯕꯥ
হামদোক	ꯍꯥꯝꯗꯣꯛ
হামদোকপনচিংবা	ꯍꯥꯃꯝꯗꯣꯛꯄꯅꯆꯤꯡꯕꯥ
হামদোকপনা	ꯍꯥꯝꯗꯣꯛꯄꯅꯥ
হামদোকপা	ꯍꯥꯃꯗꯣꯛꯄꯥ
হামদোকপীগদবনি	ꯍꯥꯃꯗꯣꯀꯄꯤꯒꯗꯕꯅꯤ
হামদোকপীনবা	ꯍꯥꯝꯗꯣꯛꯄꯤꯅꯕꯥ
হামদোকপীয়ু	ꯍꯥꯝꯗꯣꯛꯄꯤꯌꯨ
হামদোকহন্নবা	ꯍꯥꯝꯗꯣꯛꯍꯟꯅꯕꯥ
হামদোক্কদবনি	ꯍꯥꯝꯗꯣꯛꯀꯗꯕꯅꯤ
হামদোক্তুনা	ꯍꯥꯝꯗꯣꯛꯇꯨꯅꯥ
হামদোক্নবা	ꯍꯥꯝꯗꯣꯛꯅꯕꯥ
হামেঙ	ꯍꯥꯃꯦꯡ
হামেঙ্	ꯍꯥꯃꯦꯡ
হামেঙ্দু	ꯍꯥꯃꯦꯡꯗꯨ
হাম্দুনা	ꯍꯥꯝꯗꯨꯅꯥ
হাম্দোক্লে	ꯍꯥꯝꯗꯣꯛꯂꯦ
হাম্না	ꯍꯥꯝꯅꯥ
হাম্নিংলক্লবোইরে	ꯍꯥꯝꯅꯤꯡꯂꯛꯂꯕꯣꯢꯔꯦ
হাম্নিংলদুনা	ꯍꯥꯝꯅꯤꯡꯂꯗꯨꯅꯥ
হাম্বগী	ꯍꯥꯝꯕꯒꯤ
হাম্বা	ꯍꯥꯝꯕꯥ
হাম্মে	ꯍꯥꯝꯃꯦ
হাম্লিবদু	ꯍꯥꯝꯂꯤꯕꯗꯨ
হাম্লুখিগে	ꯍꯥꯝꯂꯨꯈꯤꯒꯦ
হায়	ꯍꯥꯢ
হায়খি	ꯍꯥꯢꯈꯤ
হায়খিবা	ꯍꯥꯢꯈꯤꯕꯥ
হায়গদবনি	ꯍꯥꯢꯒꯗꯕꯅꯤ
হায়জখিববু	ꯍꯥꯢꯖꯈꯤꯕꯕꯨ
হায়জখিববুসু	ꯍꯥꯢꯖꯈꯤꯕꯕꯨꯁꯨ
হায়জবা	ꯍꯥꯢꯖꯕꯥ
হায়দুনা	ꯍꯥꯢꯗꯨꯅꯥ
হায়দূনা	ꯍꯥꯢꯗꯨꯅꯥ
হায়দোক্নীংদবা	ꯍꯥꯢꯗꯣꯛꯅꯤꯡꯗꯕꯥ
হায়নসু	ꯍꯥꯢꯅꯁꯨ
হায়নসূ	ꯍꯥꯢꯅꯁꯨ
হায়না	ꯍꯥꯢꯅꯥ
হায়বগী	ꯍꯥꯢꯕꯒꯤ
হায়বদু	ꯍꯥꯢꯕꯗꯨ
হায়বসি	ꯍꯥꯢꯕꯁꯤ
হায়বা	ꯍꯥꯢꯕꯥ
হায়রম্বশিংসু	ꯍꯥꯢꯔꯝꯕꯁꯤꯡꯁꯨ
হায়রম্বাশিংসু	ꯍꯥꯢꯔꯝꯕꯥꯁꯤꯡꯁꯨ
হায়রি	ꯍꯥꯢꯔꯤ
হায়রিবা	ꯍꯥꯢꯔꯤꯕꯥ
হায়রে	ꯍꯥꯢꯔꯦ
হায়সু	ꯍꯥꯢꯁꯨ
হার	ꯍꯥꯔ
হারকখি	ꯍꯥꯔꯛꯈꯤ
হারকপদা	ꯍꯥꯔꯛꯄꯗꯥ
হারকপা	ꯍꯥꯔꯛꯄꯥ
হারগী	ꯍꯥꯔꯒꯤ
হারদা	ꯍꯥꯔꯗꯥ
হারনচিংবা	ꯍꯥꯔꯅꯆꯤꯡꯕꯥ
হারশিং	ꯍꯥꯔꯁꯤꯡ
হালক্উ	ꯍꯥꯂꯛꯎ
হালেংবা	ꯍꯥꯂꯦꯡꯕꯥ
হাল্লক্উ	ꯍꯥꯜꯂꯛꯎ
হাল্লক্তুনা	ꯍꯥꯜꯂꯛꯇꯨꯅꯥ
হাল্লম্বা	ꯍꯥꯜꯂꯝꯕꯥ
হাসভেন্দরি	ꯍꯥꯁꯚꯦꯟꯗꯔꯤ
হাসভেন্দরিনা	ꯍꯥꯁꯚꯦꯟꯗꯔꯤꯅꯥ
হাহাইয়ো	ꯍꯥꯍꯥꯢꯌꯣ
হাায়	ꯍꯥꯢ
হাায়বসি	ꯍꯥꯢꯕꯁꯤ
হােল্ডরশিংদা	ꯍꯣꯜꯗꯔꯁꯤꯡꯗꯥ
হাৎখি	ꯍꯥꯠꯈꯤ
হাৎখিবগা	ꯍꯥꯠꯈꯤꯕꯒꯥ
হাৎখিবগী	ꯍꯥꯠꯈꯤꯕꯒꯤ
হাৎখিবনা	ꯍꯥꯠꯈꯤꯕꯅꯥ
হাৎখিবনি	ꯍꯥꯠꯈꯤꯕꯅꯤ
হাৎখিববু	ꯍꯥꯠꯈꯤꯕꯕꯨ
হাৎখিবা	ꯍꯥꯠꯈꯤꯕꯥ
হাৎখ্রে	ꯍꯥꯠꯈ꯭ꯔꯦ
হাৎতুনা	ꯍꯥꯠꯇꯨꯅꯥ
হাৎতোকপিখ্রবা	ꯍꯥꯠꯇꯣꯛꯄꯤꯈ꯭ꯔꯕꯥ
হাৎতোকপীখি	ꯍꯥꯠꯇꯣꯛꯄꯤꯈꯤ
হাৎতোকপীখিবগী	ꯍꯥꯠꯇꯣꯛꯄꯤꯈꯤꯕꯒꯤ
হাৎতোক্লম্বগী	ꯍꯥꯠꯇꯣꯛꯂꯝꯕꯒꯤ
হাৎনবা	ꯍꯥꯠꯅꯕꯥ
হাৎপগী	ꯍꯥꯠꯄꯒꯤ
হাৎপদদা	ꯍꯥꯠꯄꯗꯗꯥ
হাৎপদা	ꯍꯥꯠꯄꯗꯥ
হাৎপনচিংবগী	ꯍꯥꯠꯄꯅꯆꯤꯡꯕꯒꯤ
হাৎপনচিংবা	ꯍꯥꯠꯄꯅꯆꯤꯡꯕꯥ
হাৎপা	ꯍꯥꯠꯄꯥ
হাৎপীদনবা	ꯍꯥꯠꯄꯤꯗꯅꯕꯥ
হাৎলগা	ꯍꯥꯠꯂꯒꯥ
হাৎলবা	ꯍꯥꯠꯂꯕꯥ
হাৎলম্বগী	ꯍꯥꯠꯂꯝꯕꯒꯤ
হাৎলম্বা	ꯍꯥꯠꯂꯝꯕꯥ
হাৎলি	ꯍꯥꯠꯂꯤ
হায়	ꯍꯥꯢ
হায়খি	ꯍꯥꯢꯈꯤ
হায়খিবদু	ꯍꯥꯢꯈꯤꯕꯗꯨ
হায়খিবনি	ꯍꯥꯢꯈꯤꯕꯅꯤ
হায়খিবা	ꯍꯥꯢꯈꯤꯕꯥ
হায়খ্রবনি	ꯍꯥꯢꯈ꯭ꯔꯕꯅꯤ
হায়খ্রে	ꯍꯥꯢꯈ꯭ꯔꯦ
হায়গৎলকপা	ꯍꯥꯢꯒꯠꯂꯛꯄꯥ
হায়গৎলক্লে	ꯍꯥꯢꯒꯠꯂꯛꯂꯦ
হায়জখি	ꯍꯥꯢꯖꯈꯤ
হায়জখিবনি	ꯍꯥꯢꯖꯈꯤꯕꯅꯤ
হায়জখিবা	ꯍꯥꯢꯖꯈꯤꯕꯥ
হায়জখ্রবনি	ꯍꯥꯢꯖꯈ꯭ꯔꯕꯅꯤ
হায়জখ্রে	ꯍꯥꯢꯖꯈ꯭ꯔꯦ
হায়জগদবনি	ꯍꯥꯢꯖꯒꯗꯕꯅꯤ
হায়জগনি	ꯍꯥꯢꯖꯒꯅꯤ
হায়জদুনা	ꯍꯥꯢꯖꯗꯨꯅꯥ
হায়জনবগীদমক	ꯍꯥꯢꯖꯅꯕꯒꯤꯗꯃꯛ
হায়জবগা	ꯍꯥꯢꯖꯕꯒꯥ
হায়জবা	ꯍꯥꯢꯖꯕꯥ
হায়জমতা	ꯍꯥꯢꯖꯝꯇꯥ
হায়জরকখিবা	ꯍꯥꯢꯖꯔꯛꯈꯤꯕꯥ
হায়জরকখ্রে	ꯍꯥꯢꯖꯔꯛꯈ꯭ꯔꯦ
হায়জরকপদগী	ꯍꯥꯢꯖꯔꯛꯄꯗꯒꯤ
হায়জরকপা	ꯍꯥꯢꯖꯔꯛꯄꯥ
হায়জরক্লে	ꯍꯥꯢꯖꯔꯛꯂꯦ
হায়জরগনি	ꯍꯥꯢꯖꯔꯒꯅꯤ
হায়জরদুনা	ꯍꯥꯢꯖꯔꯗꯨꯅꯥ
হায়জরবদি	ꯍꯥꯢꯖꯔꯕꯗꯤ
হায়জরবা	ꯍꯥꯢꯖꯔꯕꯥ
হায়জরি	ꯍꯥꯢꯖꯔꯤ
হায়জরিবা	ꯍꯥꯢꯖꯔꯤꯕꯥ
হায়জরুবদা	ꯍꯥꯢꯖꯔꯨꯕꯗꯥ
হায়জিংদা	ꯍꯥꯢꯖꯤꯡꯗꯥ
হায়জিন	ꯍꯥꯢꯖꯤꯟ
হায়দু	ꯍꯥꯢꯗꯨ
হায়দুনসু	ꯍꯥꯢꯗꯨꯅꯁꯨ
হায়দুনা	ꯍꯥꯢꯗꯨꯅꯥ
হায়দুসু	ꯍꯥꯢꯗꯨꯁꯨ
হায়দোকখি	ꯍꯥꯢꯗꯣꯛꯈꯤ
হায়দোকখিবা	ꯍꯥꯢꯗꯣꯛꯈꯤꯕꯥ
হায়দোকপা	ꯍꯥꯢꯗꯣꯛꯄꯥ
হায়দোকলগে	ꯍꯥꯢꯗꯣꯛꯂꯒꯦ
হায়দোক্কনি	ꯍꯥꯢꯗꯣꯛꯀꯅꯤ
হায়দোক্লগনি	ꯍꯥꯢꯗꯣꯛꯂꯒꯅꯤ
হায়দোক্লবা	ꯍꯥꯢꯗꯣꯛꯂꯕꯥ
হায়দোক্লে	ꯍꯥꯢꯗꯣꯛꯂꯦ
হায়দোরকপগী	ꯍꯥꯢꯗꯣꯔꯛꯄꯒꯤ
হায়দোরকপদগী	ꯍꯥꯢꯗꯣꯔꯛꯄꯗꯒꯤ
হায়দোরকপা	ꯍꯥꯢꯗꯣꯔꯛꯄꯥ
হায়দ্রোজেন	ꯍꯥꯢꯗ꯭ꯔꯣꯖꯦꯟ
হায়নজরবসু	ꯍꯥꯢꯅꯖꯔꯕꯁꯨ
হায়নরক্লি	ꯍꯥꯢꯅꯔꯛꯂꯤ
হায়নরক্লিবা	ꯍꯥꯢꯅꯔꯛꯂꯤꯕꯥ
হায়নরম্বদগী	ꯍꯥꯢꯅꯔꯝꯕꯗꯒꯤ
হায়নরি	ꯍꯥꯢꯅꯔꯤ
হায়নরিঙৈ	ꯍꯥꯢꯅꯔꯤꯉꯩ
হায়নরিবা	ꯍꯥꯢꯅꯔꯤꯕꯥ
হায়নসু	ꯍꯥꯢꯅꯁꯨ
হায়না	ꯍꯥꯢꯅꯥ
হায়ফম	ꯍꯥꯢꯐꯝ
হায়ব	ꯍꯥꯢꯕ
হায়বখকনা	ꯍꯥꯢꯕꯈꯛꯅꯥ
হায়বগী	ꯍꯥꯢꯕꯒꯤ
হায়বগীদমক	ꯍꯥꯢꯕꯒꯤꯗꯃꯛ
হায়বদগী	ꯍꯥꯢꯕꯗꯒꯤ
হায়বদা	ꯍꯥꯢꯕꯗꯥ
হায়বদি	ꯍꯥꯢꯕꯗꯤ
হায়বদু	ꯍꯥꯢꯕꯗꯨ
হায়বদুগী	ꯍꯥꯢꯕꯗꯨꯒꯤ
হায়বদুদি	ꯍꯥꯢꯕꯗꯨꯗꯤ
হায়বদুনা	ꯍꯥꯢꯕꯗꯨꯅꯥ
হায়বদুনি	ꯍꯥꯢꯕꯗꯨꯅꯤ
হায়বদুমকনি	ꯍꯥꯢꯕꯗꯨꯃꯛꯅꯤ
হায়বদুসু	ꯍꯥꯢꯕꯗꯨꯁꯨ
হায়বনচিংবগী	ꯍꯥꯢꯕꯅꯆꯤꯡꯕꯒꯤ
হায়বনচিংবসু	ꯍꯥꯢꯕꯅꯆꯤꯡꯕꯁꯨ
হায়বনচিংবা	ꯍꯥꯢꯕꯟꯆꯤꯡꯕꯥ
হায়বনি	ꯍꯥꯢꯕꯅꯤ
হায়ববু	ꯍꯥꯢꯕꯕꯨ
হায়বরোমদা	ꯍꯥꯢꯕꯔꯣꯝꯗꯥ
