অ	ꯑ
লান্মীশিংদু	ꯂꯥꯟꯃꯤꯁꯤꯡꯗꯨ
লান্মীশিংদুদা	ꯂꯥꯟꯃꯤꯁꯤꯡꯗꯨꯗꯥ
লান্ম্মীশিংনা	ꯂꯥꯟꯝꯃꯤꯁꯤꯡꯅꯥ
লান্শিল্লক্পদা	ꯂꯥꯟꯁꯤꯜꯂꯛꯄꯗꯥ
লান্সি	ꯂꯥꯟꯁꯤ
লাপ্তক্না	ꯂꯥꯞꯇꯛꯅꯥ
লাপ্না	ꯂꯥꯞꯅꯥ
লাপ্লক	ꯂꯥꯞꯂꯛ
লাপ্লক্	ꯂꯥꯞꯂꯛ
লাপ্লপ্না	ꯂꯥꯞꯂꯞꯅꯥ
লাবদু	ꯂꯥꯕꯗꯨ
লাবদুদা	ꯂꯥꯕꯗꯨꯗꯥ
লাবদুনা	ꯂꯥꯕꯗꯨꯅꯥ
লাবদুসু	ꯂꯥꯕꯗꯨꯁꯨ
লাবনা	ꯂꯥꯕꯅꯥ
লাবা	ꯂꯥꯕꯥ
লাম	ꯂꯥꯃ
লামায়	ꯂꯥꯃꯥꯌ
লাম্	ꯂꯥꯝ
লাম্দা	ꯂꯥꯝꯗꯥ
লাম্দুনা	ꯂꯥꯝꯗꯨꯅꯥ
লাম্বনসু	ꯂꯥꯝꯕꯟꯁꯨ
লাম্বনে	ꯂꯥꯝꯕꯅꯦ
লাম্বসি	ꯂꯥꯝꯕꯁꯤ
লাম্বা	ꯂꯥꯝꯕꯥ
লাম্মন্দুনা	ꯂꯥꯝꯃꯟꯗꯨꯅꯥ
লাম্মীশিং	ꯂꯥꯝꯃꯤꯁꯤꯡ
লাম্লক্কী	ꯂꯥꯝꯂꯛꯀꯤ
লাম্লাম্দুনা	ꯂꯥꯝꯂꯥꯝꯗꯨꯅꯥ
লাম্লোঙ্	ꯂꯥꯝꯂꯣꯡ
লারেম্বী	ꯂꯥꯔꯦꯝꯕꯤ
লারেল্	ꯂꯥꯔꯦꯜ
লালরেমশাং	ꯂꯥꯂꯔꯦꯃꯁꯥꯡ
লালহৌবগী	ꯂꯥꯜꯍꯧꯕꯒꯤ
লাল্লক্কদবগী	ꯂꯥꯜꯂꯛꯀꯗꯕꯒꯤ
লাল্লুপ	ꯂꯥꯜꯂꯨꯄ
লাল্লুপ্	ꯂꯥꯜꯂꯨꯞ
লাল্লুবদগী	ꯂꯥꯜꯂꯨꯕꯗꯒꯤ
লাল্লে	ꯂꯥꯜꯂꯦ
লাল্লেকাইনা	ꯂꯥꯜꯂꯦꯀꯥꯏꯅꯥ
লাল্হৌবা	ꯂꯥꯜꯍꯧꯕꯥ
লাস্বী	ꯂꯥꯁꯕꯤ
লায়না	ꯂꯥꯏꯅꯥ
লায়েংদুনা	ꯂꯥꯌꯦꯡꯗꯨꯅꯥ
লায়েংবা	ꯂꯥꯌꯦꯡꯕꯥ
লায়েংলুনবা	ꯂꯥꯌꯦꯡꯂꯨꯅꯕꯥ
লায়্না	ꯂꯥꯌꯅꯥ
লায়্বনা	ꯂꯥꯌꯕꯅꯥ
লায়্বসু	ꯂꯥꯌꯕꯁꯨ
লায়্বা	ꯂꯥꯌꯕꯥ
লায়্রদনা	ꯂꯥꯌꯔꯗꯅꯥ
লায়্রবগী	ꯂꯥꯌꯔꯕꯒꯤ
লায়্রবনা	ꯂꯥꯌꯔꯕꯅꯥ
লায়্রবা	ꯂꯥꯌꯔꯕꯥ
লায়্রা	ꯂꯥꯌꯔꯥ
লায়্রেন্দু	ꯂꯥꯌꯔꯦꯟꯗꯨ
লি	ꯂꯤ
লিংখৎখিবা	ꯂꯤꯡꯈꯠꯈꯤꯕꯥ
লিংজেল	ꯂꯤꯡꯖꯦꯜ
লিংজেল্নবু	ꯂꯤꯡꯖꯦꯜꯅꯕꯨ
লিংজেল্বু	ꯂꯤꯡꯖꯦꯜꯕꯨ
লিখুন	ꯂꯤꯈꯨꯅ
লিগেল	ꯂꯤꯒꯦꯜ
লিঙ্গুএল	ꯂꯤꯡꯒꯨꯑꯦꯂ
লিচিং	ꯂꯤꯆꯤꯡ
লিত্শিন্বদা	ꯂꯤꯠꯁꯤꯟꯕꯗꯥ
লিদরশিংগা	ꯂꯤꯗꯔꯁꯤꯡꯒꯥ
লিন	ꯂꯤꯅ
লিন্	ꯂꯤꯟ
লিন্না	ꯂꯤꯟꯅꯥ
লিবরেসন	ꯂꯤꯕꯔꯦꯁꯟ
লিবেরেসন	ꯂꯤꯕꯦꯔꯦꯁꯟ
লিমিটেদগী	ꯂꯤꯃꯤꯇꯦꯗꯒꯤ
লিমিতেত্কী	ꯂꯤꯃꯤꯇꯦꯠꯀꯤ
লিমিতেদ	ꯂꯤꯃꯤꯇꯦꯗ
লিরগা	ꯂꯤꯔꯒꯥ
লিরম্বা	ꯂꯤꯔꯝꯕꯥ
লিরুং	ꯂꯤꯔꯨꯡ
লিল	ꯂꯤꯂ
লিলি	ꯂꯤꯂꯤ
লিশিং	ꯂꯤꯁꯤꯡ
লিশিংঅহুম	ꯂꯤꯁꯤꯡꯑꯍꯨꯃ
লিশীং	ꯂꯤꯁꯤꯡ
লিশীংকুন	ꯂꯤꯁꯤꯡꯀꯨꯅ
লীক	ꯂꯤꯀ
লীক্	ꯂꯤꯛ
লীক্কোন্	ꯂꯤꯛꯀꯣꯟ
লীক্কোন্গা	ꯂꯤꯛꯀꯣꯟꯒꯥ
লীক্লা	ꯂꯤꯛꯂꯥ
লীখুন	ꯂꯤꯈꯨꯅ
লীখুন্দুনা	ꯂꯤꯈꯨꯟꯗꯨꯅꯥ
লীগ	ꯂꯤꯒ
লীগকি	ꯂꯤꯒꯀꯤ
লীচত্	ꯂꯤꯆꯠ
লীচৈ	ꯂꯤꯆꯩ
লীচৈনা	ꯂꯤꯆꯩꯅꯥ
লীত্তুনা	ꯂꯤꯠꯇꯨꯅꯥ
লীত্থোক্তুনা	ꯂꯤꯠꯊꯣꯛꯇꯨꯅꯥ
লীত্শিন্বগা	ꯂꯤꯠꯁꯤꯟꯕꯒꯥ
লীত্শিন্বদা	ꯂꯤꯠꯁꯤꯟꯕꯗꯥ
লীত্শিল্লগা	ꯂꯤꯠꯁꯤꯜꯂꯒꯥ
লীত্শিল্লে	ꯂꯤꯠꯁꯤꯜꯂꯦ
লীথোক্চবদগী	ꯂꯤꯊꯣꯛꯆꯕꯗꯒꯤ
লীথোক্লবা	ꯂꯤꯊꯣꯀꯂ꯭ꯕꯥ
লীদুনা	ꯂꯤꯗꯨꯅꯥ
লীনা	ꯂꯤꯅꯥ
লীপুন	ꯂꯤꯄꯨꯅ
লীবদগী	ꯂꯤꯕꯗꯒꯤ
লীবা	ꯂꯤꯕꯥ
লীবিবদগী	ꯂꯤꯕꯤꯕꯗꯒꯤ
লীরক্পদা	ꯂꯤꯔꯛꯄꯗꯥ
লীরুং	ꯂꯤꯔꯨꯡ
লীরুংদুনা	ꯂꯤꯔꯨꯡꯗꯨꯅꯥ
লীশং	ꯂꯤꯁꯪ
লীশাং	ꯂꯤꯁꯥꯡ
লীশাংগদু	ꯂꯤꯁꯥꯡꯒꯗꯨ
লীশাংদুগা	ꯂꯤꯁꯥꯡꯗꯨꯒꯥ
লীশিং	ꯂꯤꯁꯤꯡ
লীহন্দুনা	ꯂꯤꯍꯟꯗꯨꯅꯥ
লু	ꯂꯨ
লুংহর	ꯂꯨꯡꯍꯔ
লুকরাক	ꯂꯨꯀꯔꯥꯀ
লুক্থদুনা	ꯂꯨꯛꯊꯗꯨꯅꯥ
লুক্থরগা	ꯂꯨꯛꯊꯔꯒꯥ
লুক্রাক	ꯂꯨꯛꯔꯥꯀ
লুক্রাক্না	ꯂꯨꯛꯔꯥꯛꯅꯥ
লুক্রাম	ꯂꯨꯛꯔꯥꯃ
লুখরাবী	ꯂꯨꯈꯔꯥꯕꯤ
লুখরাবীসি	ꯂꯨꯈꯔꯥꯕꯤꯁꯤ
লুখাক্	ꯂꯨꯈꯥꯛ
লুখাবী	ꯂꯨꯈꯥꯕꯤ
লুখিবা	ꯂꯨꯈꯤꯕꯥ
লুখুম	ꯂꯨꯈꯨꯃ
লুখুম্	ꯂꯨꯈꯨꯝ
লুখ্রবী	ꯂꯨꯈꯔ꯭ꯕꯤ
লুখ্রাবি	ꯂꯨꯈꯔꯥꯕꯤ
লুখ্রাবিদুগী	ꯂꯨꯈꯔꯥꯕꯤꯗꯨꯒꯤ
লুখ্রাবী	ꯂꯨꯈꯔꯥꯕꯤ
লুখ্রাবীগী	ꯂꯨꯈꯔꯥꯕꯤꯒꯤ
লুখ্রাবীদা	ꯂꯨꯈꯔꯥꯕꯤꯗꯥ
লুখ্রাবীদু	ꯂꯨꯈꯔꯥꯕꯤꯗꯨ
লুখ্রাবীদুগী	ꯂꯨꯈꯔꯥꯕꯤꯗꯨꯒꯤ
লুখ্রাবীনা	ꯂꯨꯈꯔꯥꯕꯤꯅꯥ
লুখ্রাবীসি	ꯂꯨꯈꯔꯥꯕꯤꯁꯤ
লুগদৌরি	ꯂꯨꯒꯗꯧꯔꯤ
লুচিংবদা	ꯂꯨꯆꯤꯡꯕꯗꯥ
লুচিংবদুদা	ꯂꯨꯆꯤꯡꯕꯗꯨꯗꯥ
লুচিংবদুনা	ꯂꯨꯆꯤꯡꯕꯗꯨꯅꯥ
লুচিংবনা	ꯂꯨꯆꯤꯡꯕꯅꯥ
লুচিংবা	ꯂꯨꯆꯤꯡꯕꯥ
লুজ	ꯂꯨꯖ
লুজা	ꯂꯨꯖꯥ
লুন	ꯂꯨꯅ
লুনা	ꯂꯨꯅꯥ
লুপ	ꯂꯨꯄ
লুপা	ꯂꯨꯄꯥ
লুপাদুগী	ꯂꯨꯄꯥꯗꯨꯒꯤ
লুপানা	ꯂꯨꯄꯥꯅꯥ
লুপারা	ꯂꯨꯄꯥꯔꯥ
লুপাসিদি	ꯂꯨꯄꯥꯁꯤꯗꯤ
লুপ্তুনা	ꯂꯨꯞꯇꯨꯅꯥ
লুপ্পমখৈ	ꯂꯨꯞꯄꯝꯈꯩ
লুপ্পা	ꯂꯨꯞꯄꯥ
লুবনি	ꯂꯨꯕꯅꯤ
লুবা	ꯂꯨꯕꯥ
লুম্খ্রবা	ꯂꯨꯝꯈꯔ꯭ꯕꯥ
লুম্গদবদি	ꯂꯨꯝꯒꯗꯕꯗꯤ
লুম্দুনা	ꯂꯨꯝꯗꯨꯅꯥ
লুম্বা	ꯂꯨꯝꯕꯥ
লুম্মক্পদা	ꯂꯨꯝꯃꯛꯄꯗꯥ
লুম্সু	ꯂꯨꯝꯁꯨ
লুরপ	ꯂꯨꯔꯞ
লুরিবদি	ꯂꯨꯔꯤꯕꯗꯤ
লুশম	ꯂꯨꯁꯝ
লুশম্	ꯂꯨꯁꯝ
লুশম্দা	ꯂꯨꯁꯝꯗꯥ
লুহোং	ꯂꯨꯍꯣꯡ
লুহোংখিবী	ꯂꯨꯍꯣꯡꯈꯤꯕꯤ
লুহোংগদৌরমাল্লে	ꯂꯨꯍꯣꯡꯒꯗꯧꯔꯃꯥꯜꯂꯦ
লুহোংগদৌরা	ꯂꯨꯍꯣꯡꯒꯗꯧꯔꯥ
লুহোংগনি	ꯂꯨꯍꯣꯡꯒꯅꯤ
লুহোংদুনা	ꯂꯨꯍꯣꯡꯗꯨꯅꯥ
লুহোংনবা	ꯂꯨꯍꯣꯡꯅꯕꯥ
লুহোংবগী	ꯂꯨꯍꯣꯡꯕꯒꯤ
লুহোংবা	ꯂꯨꯍꯣꯡꯕꯥ
লুহোংবিনবা	ꯂꯨꯍꯣꯡꯕꯤꯅꯕꯥ
লুহোংবিরে	ꯂꯨꯍꯣꯡꯕꯤꯔꯦ
লুহোংলগা	ꯂꯨꯍꯣꯡꯂꯒꯥ
লুহোংসি	ꯂꯨꯍꯣꯡꯁꯤ
লুহোঙ্দ্রিঙৈদা	ꯂꯨꯍꯣꯡꯗꯔꯤꯉꯩꯗꯥ
লুহোঙ্বিদুনা	ꯂꯨꯍꯣꯡꯕꯤꯗꯨꯅꯥ
লুহোঙ্বিরগে	ꯂꯨꯍꯣꯡꯕꯤꯔꯒꯦ
লুহোঙ্বিরে	ꯂꯨꯍꯣꯡꯕꯤꯔꯦ
লুহোঙ্বিয়ু	ꯂꯨꯍꯣꯡꯕꯤꯌꯨ
লুহোঙ্লম্লগা	ꯂꯨꯍꯣꯡꯂꯝꯂꯒꯥ
লুৱাং	ꯂꯨꯋꯥꯡ
লূক্থনখি	ꯂꯨꯛꯊꯟꯈꯤ
লূচিংবদা	ꯂꯨꯆꯤꯡꯕꯗꯥ
লূচিংবা	ꯂꯨꯆꯤꯡꯕꯥ
লূনা	ꯂꯨꯅꯥ
লূপ	ꯂꯨꯄ
লূপ্খ্রে	ꯂꯨꯞꯈꯔꯦ
লূপ্চরবনি	ꯂꯨꯞꯆꯔꯕꯅꯤ
লূপ্নবা	ꯂꯨꯞꯅꯕꯥ
লূম্ই	ꯂꯨꯝꯏ
লূম্বা	ꯂꯨꯝꯕꯥ
লূম্মবনিনা	ꯂꯨꯝꯃꯕꯅꯤꯅꯥ
লূম্মি	ꯂꯨꯝꯃꯤ
লূরবা	ꯂꯨꯔꯕꯥ
লূহুপ	ꯂꯨꯍꯨꯄ
লূহুপ্	ꯂꯨꯍꯨꯞ
লেংদুনা	ꯂꯦꯡꯗꯨꯅꯥ
লেংবদগী	ꯂꯦꯡꯕꯗꯒꯤ
লেংবিরো	ꯂꯦꯡꯕꯤꯔꯣ
লেংমান্নবা	ꯂꯦꯡꯃꯥꯟꯅꯕꯥ
লেক্কনি	ꯂꯦꯛꯀꯅꯤ
লেক্খিবা	ꯂꯦꯛꯈꯤꯕꯥ
লেক্চগে	ꯂꯦꯛꯆꯒꯦ
লেক্তনা	ꯂꯦꯛꯇꯅꯥ
লেক্তুনা	ꯂꯦꯛꯇꯨꯅꯥ
লেক্থরে	ꯂꯦꯛꯊꯔꯦ
লেক্ননবা	ꯂꯦꯛꯅꯟꯕꯥ
লেক্পসি	ꯂꯦꯛꯄꯁꯤ
লেক্ফম	ꯂꯦꯛꯐꯝ
লেক্লক্পগদি	ꯂꯦꯛꯂꯛꯄꯒꯗꯤ
লেক্লক্পগাদি	ꯂꯦꯛꯂꯛꯄꯒꯥꯗꯤ
লেক্লম্গনি	ꯂꯦꯛꯂꯝꯒꯅꯤ
লেক্লুরগা	ꯂꯦꯛꯂꯨꯔꯒꯥ
লেক্লে	ꯂꯦꯛꯂꯦ
লেক্শিন্বনীদনা	ꯂꯦꯛꯁꯤꯟꯕꯅꯤꯗꯅꯥ
লেক্সু	ꯂꯦꯛꯁꯨ
লেঙম্খিরোই	ꯂꯦꯉꯝꯈꯤꯔꯣꯏ
লেঙশিন্বিয়ু	ꯂꯦꯉꯁꯤꯟꯕꯤꯌꯨ
লেঙোন	ꯂꯦꯉꯣꯅ
লেঙ্গুএজ	ꯂꯦꯡꯒꯨꯑꯦꯖ
লেঙ্দনা	ꯂꯦꯡꯗꯅꯥ
লেঙ্বনা	ꯂꯦꯡꯕꯅꯥ
লেঙ্বা	ꯂꯦꯡꯕꯥ
লেঙ্বিরুই	ꯂꯦꯡꯕꯤꯔꯨꯏ
লেঙ্বিরো	ꯂꯦꯡꯕꯤꯔꯣ
লেঙ্বিয়ু	ꯂꯦꯡꯕꯤꯌꯨ
লেঙ্মন্খ্রদুনা	ꯂꯦꯡꯃꯟꯈꯔ꯭ꯗꯨꯅꯥ
লেঙ্শিন্খিবদা	ꯂꯦꯡꯁꯤꯟꯈꯤꯕꯗꯥ
লেঙ্শিন্বদা	ꯂꯦꯡꯁꯤꯟꯕꯗꯥ
লেঙ্হন্বা	ꯂꯦꯡꯍꯟꯕꯥ
লেজিসলেটিব	ꯂꯦꯖꯤꯁꯂꯦꯇꯤꯕ
লেজিসলেতিব	ꯂꯦꯖꯤꯁꯂꯦꯇꯤꯕ
লেনিন	ꯂꯦꯅꯤꯟ
লেন্খায়্বিদুনা	ꯂꯦꯟꯈꯥꯌꯕꯤꯗꯨꯅꯥ
লেন্খি	ꯂꯦꯟꯈꯤ
লেন্খিবোইরে	ꯂꯦꯟꯈꯤꯕꯣꯏꯔꯦ
লেন্খ্রে	ꯂꯦꯟꯈꯔꯦ
লেন্বা	ꯂꯦꯟꯕꯥ
লেন্বোইরে	ꯂꯦꯟꯕꯣꯏꯔꯦ
লেপ	ꯂꯦꯞ
লেপখি	ꯂꯦꯞꯈꯤ
লেপশিনবগী	ꯂꯦꯄꯁꯤꯅꯕꯒꯤ
লেপ্	ꯂꯦꯞ
লেপ্খ্রে	ꯂꯦꯞꯈꯔꯦ
লেপ্টনেন্ট	ꯂꯦꯞꯇꯅꯦꯟꯇ
লেপ্তনা	ꯂꯦꯞꯇꯅꯥ
লেপ্তবোইরে	ꯂꯦꯞꯇꯕꯣꯏꯔꯦ
লেপ্তুনা	ꯂꯦꯞꯇꯨꯅꯥ
লেপ্তে	ꯂꯦꯞꯇꯦ
লেপ্থোক্নরে	ꯂꯦꯞꯊꯣꯛꯅꯔꯦ
লেপ্নখিবনি	ꯂꯦꯞꯅꯈꯤꯕꯅꯤ
লেপ্নদ্রিঙৈ	ꯂꯦꯞꯅꯗꯔꯤꯉꯩ
লেপ্নরসি	ꯂꯦꯞꯅꯔꯁꯤ
লেপ্নরে	ꯂꯦꯞꯅꯔꯦ
লেপ্না	ꯂꯦꯞꯅꯥ
লেপ্পা	ꯂꯦꯞꯄꯥ
লেপ্পীরগা	ꯂꯦꯞꯄꯤꯔꯒꯥ
লেপ্পীরর্বদা	ꯂꯦꯞꯄꯤꯔꯔꯕꯗꯥ
লেপ্মুক	ꯂꯦꯞꯃꯨꯀ
লেপ্লগা	ꯂꯦꯞꯂꯒ
লেপ্লদুনা	ꯂꯦꯄꯂ꯭ꯗꯨꯅꯥ
লেপ্লরে	ꯂꯦꯄꯂ꯭ꯔꯦ
লেপ্লিবা	ꯂꯦꯞꯂꯤꯕꯥ
লেপ্লুরে	ꯂꯦꯞꯂꯨꯔꯦ
লেপ্লে	ꯂꯦꯞꯂꯦ
লেফটনেন্ট	ꯂꯦꯐꯇꯅꯦꯟꯇ
লেবননদগীনি	ꯂꯦꯕꯟꯅꯗꯒꯤꯅꯤ
লেবেল	ꯂꯦꯕꯦꯂ
লেভেল	ꯂꯦꯚꯦꯜ
লেম্থোক্পা	ꯂꯦꯝꯊꯣꯛꯄꯥ
লেম্লম্বা	ꯂꯦꯝꯂꯝꯕꯥ
লেম্লৈ	ꯂꯦꯝꯂꯩ
লেম্হন্দবা	ꯂꯦꯝꯍꯟꯗꯕꯥ
লেম্হৌবা	ꯂꯦꯝꯍꯧꯕꯥ
লেল্লক্পসি	ꯂꯦꯜꯂꯛꯄꯁꯤ
লেল্লক্লে	ꯂꯦꯜꯂꯛꯂꯦ
লেল্লবোইরে	ꯂꯦꯜꯂꯕꯣꯏꯔꯦ
লেল্লে	ꯂꯦꯜꯂꯦ
লৈ	ꯂꯩ
লৈওন্দুনা	ꯂꯩꯑꯣꯟꯗꯨꯅꯥ
লৈকত	ꯂꯩꯀꯠ
লৈকল্লুপকী	ꯂꯩꯀꯜꯂꯨꯄꯀꯤ
লৈকল্লুপনা	ꯂꯩꯀꯜꯂꯨꯄꯅꯥ
লৈকা	ꯂꯩꯀꯥ
লৈকাই	ꯂꯩꯀꯥꯏ
লৈকাইগি	ꯂꯩꯀꯥꯏꯒꯤ
লৈকাইগী	ꯂꯩꯀꯥꯏꯒꯤ
লৈকাইদগী	ꯂꯩꯀꯥꯏꯗꯒꯤ
লৈকাইদা	ꯂꯩꯀꯥꯏꯗꯥ
লৈকাইদুদা	ꯂꯩꯀꯥꯏꯗꯨꯗꯥ
লৈকাইনা	ꯂꯩꯀꯥꯏꯅꯥ
লৈকায়	ꯂꯩꯀꯥꯏ
লৈকায়্	ꯂꯩꯀꯥꯌ
লৈকায়্গী	ꯂꯩꯀꯥꯌꯒꯤ
লৈকৈদগী	ꯂꯩꯀꯩꯗꯒꯤ
লৈকোন্তনা	ꯂꯩꯀꯣꯟꯇꯅꯥ
লৈকোন্দা	ꯂꯩꯀꯣꯟꯗꯥ
লৈকোল	ꯂꯩꯀꯣꯜ
লৈকোল্তনা	ꯂꯩꯀꯣꯜꯇꯅꯥ
লৈক্রক	ꯂꯩꯛꯔꯛ
লৈকয়দা	ꯂꯩꯀꯌꯗꯥ
লৈখরে	ꯂꯩꯈꯔꯦ
লৈখি	ꯂꯩꯈꯤ
লৈখিদবগা	ꯂꯩꯈꯤꯗꯕꯒꯥ
লৈখিদবগী	ꯂꯩꯈꯤꯗꯕꯒꯤ
লৈখিদবদগী	ꯂꯩꯈꯤꯗꯕꯗꯒꯤ
লৈখিদবদা	ꯂꯩꯈꯤꯗꯕꯗꯥ
লৈখিদবনি	ꯂꯩꯈꯤꯗꯕꯅꯤ
লৈখিদবা	ꯂꯩꯈꯤꯗꯕꯥ
লৈখিদবোইরে	ꯂꯩꯈꯤꯗꯕꯣꯏꯔꯦ
লৈখিদরবোইরে	ꯂꯩꯈꯤꯗꯔꯕꯣꯏꯔꯦ
লৈখিদ্রগী	ꯂꯩꯈꯤꯗꯔ꯭ꯒꯤ
লৈখিদ্রবগী	ꯂꯩꯈꯤꯗꯔ꯭ꯕꯒꯤ
লৈখিদ্রবা	ꯂꯩꯈꯤꯗꯔ꯭ꯕꯥ
লৈখিদ্রবাশিং	ꯂꯩꯈꯤꯗꯔ꯭ꯕꯥꯁꯤꯡ
লৈখিদ্রবোইরে	ꯂꯩꯈꯤꯗꯔ꯭ꯕꯣꯏꯔꯦ
লৈখিদ্রে	ꯂꯩꯈꯤꯗꯔ⁰
লৈখিনি	ꯂꯩꯈꯤꯅꯤ
লৈখিবদদি	ꯂꯩꯈꯤꯕꯗꯗꯤ
লৈখিবা	ꯂꯩꯈꯤꯕꯥ
লৈখিবোইরে	ꯂꯩꯈꯤꯕꯣꯏꯔꯦ
লৈখিলো	ꯂꯩꯈꯤꯂꯣ
লৈখুন	ꯂꯩꯈꯨꯅ
লৈখুল	ꯂꯩꯈꯨꯂ
লৈখোম	ꯂꯩꯈꯣꯃ
লৈখোম্	ꯂꯩꯈꯣꯝ
লৈখোম্দা	ꯂꯩꯈꯣꯝꯗꯥ
লৈখ্রপোত্নি	ꯂꯩꯈꯔ꯭ꯄꯣꯠꯅꯤ
লৈখ্রবা	ꯂꯩꯈꯔ꯭ꯕꯥ
লৈখ্রবোইরে	ꯂꯩꯈꯔ꯭ꯕꯣꯏꯔꯦ
লৈখ্রে	ꯂꯩꯈꯔ⁰
লৈখ্রেদো	ꯂꯩꯈꯔꯦꯗꯣ
লৈগদৌ	ꯂꯩꯒꯗꯧ
লৈগে	ꯂꯩꯒꯦ
লৈগেনে	ꯂꯩꯒꯦꯅꯦ
লৈঙোই	ꯂꯩꯉꯣꯏ
লৈচিল	ꯂꯩꯆꯤꯜ
লৈচিল্গী	ꯂꯩꯆꯤꯜꯒꯤ
লৈজখ্রগে	ꯂꯩꯖꯈꯔ꯭ꯒꯦ
লৈজগে	ꯂꯩꯖꯒꯦ
লৈজদবদুদা	ꯂꯩꯖꯗꯕꯗꯨꯗꯥ
লৈজদবা	ꯂꯩꯖꯗꯕꯥ
লৈজদুনা	ꯂꯩꯖꯗꯨꯅꯥ
লৈজদে	ꯂꯩꯖꯗꯦ
লৈজদ্রবা	ꯂꯩꯖꯗꯔ꯭ꯕꯥ
লৈজদ্রবী	ꯂꯩꯖꯗꯔ꯭ꯕꯤ
লৈজদ্রে	ꯂꯩꯖꯗꯔꯦ
লৈজবা	ꯂꯩꯖꯕꯥ
লৈজবী	ꯂꯩꯖꯕꯤ
লৈজবোইরে	ꯂꯩꯖꯕꯣꯏꯔꯦ
লৈজরোই	ꯂꯩꯖꯔꯣꯏ
লৈজৈ	ꯂꯩꯖꯩ
লৈজৈয়ে	ꯂꯩꯖꯩꯌꯦ
লৈতঙ্গায়	ꯂꯩꯇꯡꯒꯥꯌ
লৈতদুনা	ꯂꯩꯇꯗꯨꯅꯥ
লৈতনা	ꯂꯩꯇꯅꯥ
লৈতবগী	ꯂꯩꯇꯕꯒꯤ
লৈতবদগী	ꯂꯩꯇꯕꯗꯒꯤ
লৈতবনা	ꯂꯩꯇꯕꯅꯥ
লৈতবরা	ꯂꯩꯇꯕꯔꯥ
লৈতবরো	ꯂꯩꯇꯕꯔꯣ
লৈতবা	ꯂꯩꯇꯕꯥ
লৈতবোইরে	ꯂꯩꯇꯕꯣꯏꯔꯦ
লৈতরবোইরে	ꯂꯩꯇꯔꯕꯣꯏꯔꯦ
লৈতরে	ꯂꯩꯇꯔꯦ
লৈতা	ꯂꯩꯇꯥ
লৈতারে	ꯂꯩꯇꯥꯔꯦ
লৈতায়্	ꯂꯩꯇꯥꯌ
লৈতিয়ে	ꯂꯩꯇꯤꯌꯦ
লৈতুম	ꯂꯩꯇꯨꯃ
লৈতে	ꯂꯩꯇꯦ
লৈতেং	ꯂꯩꯇꯦꯡ
লৈতেংগী	ꯂꯩꯇꯦꯡꯒꯤ
লৈতেংবদি	ꯂꯩꯇꯦꯡꯕꯗꯤ
লৈতেংলে	ꯂꯩꯇꯦꯡꯂꯦ
লৈত্রদুনা	ꯂꯩꯇꯔ꯭ꯗꯨꯅꯥ
লৈত্রবনি	ꯂꯩꯇꯔ꯭ꯕꯅꯤ
লৈত্রবনিনা	ꯂꯩꯇꯔ꯭ꯕꯅꯤꯅꯥ
লৈত্রবা	ꯂꯩꯇꯔ꯭ꯕꯥ
লৈত্রবী	ꯂꯩꯇꯔ꯭ꯕꯤ
লৈত্রবোইরে	ꯂꯩꯇꯔ꯭ꯕꯣꯏꯔꯦ
লৈত্রি	ꯂꯩꯇꯔꯤ
লৈত্রে	ꯂꯩꯇꯔ⁰
লৈত্রেদনা	ꯂꯩꯠꯔꯦꯗꯅꯥ
লৈত্রেদো	ꯂꯩꯠꯔꯦꯗꯣ
লৈথত্কে	ꯂꯩꯊꯠꯀꯦ
লৈথত্তুনা	ꯂꯩꯊꯠꯇꯨꯅꯥ
লৈথোক্অবোইরে	ꯂꯩꯊꯣꯛꯑꯕꯣꯏꯔꯦ
লৈথোক্ই	ꯂꯩꯊꯣꯛꯏ
লৈথোক্খিবদুদা	ꯂꯩꯊꯣꯛꯈꯤꯕꯗꯨꯗꯥ
লৈথোক্খিবদুনা	ꯂꯩꯊꯣꯛꯈꯤꯕꯗꯨꯅꯥ
লৈথোক্খ্রে	ꯂꯩꯊꯣꯛꯈꯔꯦ
লৈথোক্পনা	ꯂꯩꯊꯣꯛꯄꯅꯥ
লৈথোক্লবোইরে	ꯂꯩꯊꯣꯀꯂ꯭ꯕꯣꯏꯔꯦ
লৈথোক্লে	ꯂꯩꯊꯣꯛꯂꯦ
লৈদগী	ꯂꯩꯗꯒꯤ
লৈদাইনে	ꯂꯩꯗꯥꯏꯅꯦ
লৈদি	ꯂꯩꯗꯤ
লৈদু	ꯂꯩꯗꯨ
লৈদুনসু	ꯂꯩꯗꯨꯅꯁꯨ
লৈদুনা	ꯂꯩꯗꯨꯅꯥ
লৈদুমসু	ꯂꯩꯗꯨꯃꯁꯨ
লৈদৌ	ꯂꯩꯗꯧ
লৈদৌশরু	ꯂꯩꯗꯧꯁꯔꯨ
লৈনখিবোইরে	ꯂꯩꯅꯈꯤꯕꯣꯏꯔꯦ
লৈনখ্রে	ꯂꯩꯅꯈꯔ⁰
লৈনদুনা	ꯂꯩꯅꯗꯨꯅꯥ
লৈনদে	ꯂꯩꯅꯗꯦ
লৈননবগী	ꯂꯩꯅꯅꯕꯒꯤ
লৈননা	ꯂꯩꯅꯅꯥ
লৈনবপিংদা	ꯂꯩꯅꯕꯄꯤꯡꯗꯥ
