অ	ꯑ
লৈত্রেদনা	ꯂꯩꯇ꯭ꯔꯦꯗꯅꯥ
লৈত্রেদো	ꯂꯩꯇ꯭ꯔꯦꯗꯣ
লৈথত্কে	ꯂꯩꯊꯠꯀꯦ
লৈথত্তুনা	ꯂꯩꯊꯠꯇꯨꯅꯥ
লৈথোক্অবোইরে	ꯂꯩꯊꯣꯛꯑꯕꯣꯢꯔꯦ
লৈথোক্ই	ꯂꯩꯊꯣꯛꯏ
লৈথোক্খিবদুদা	ꯂꯩꯊꯣꯛꯈꯤꯕꯗꯨꯗꯥ
লৈথোক্খিবদুনা	ꯂꯩꯊꯣꯛꯈꯤꯕꯗꯨꯅꯥ
লৈথোক্খ্রে	ꯂꯩꯊꯣꯛꯈ꯭ꯔꯦ
লৈথোক্পনা	ꯂꯩꯊꯣꯛꯄꯅꯥ
লৈথোক্লবোইরে	ꯂꯩꯊꯣꯛꯂꯕꯣꯢꯔꯦ
লৈথোক্লে	ꯂꯩꯊꯣꯛꯂꯦ
লৈদগী	ꯂꯩꯗꯒꯤ
লৈদাইনে	ꯂꯩꯗꯥꯢꯅꯦ
লৈদি	ꯂꯩꯗꯤ
লৈদু	ꯂꯩꯗꯨ
লৈদুনসু	ꯂꯩꯗꯨꯅꯁꯨ
লৈদুনা	ꯂꯩꯗꯨꯅꯥ
লৈদুমসু	ꯂꯩꯗꯨꯝꯁꯨ
লৈদৌ	ꯂꯩꯗꯧ
লৈদৌশরু	ꯂꯩꯗꯧꯁꯔꯨ
লৈনখিবোইরে	ꯂꯩꯅꯈꯤꯕꯣꯢꯔꯦ
লৈনখ্রে	ꯂꯩꯅꯈ꯭ꯔ
লৈনদুনা	ꯂꯩꯅꯗꯨꯅꯥ
লৈনদে	ꯂꯩꯅꯗꯦ
লৈননবগী	ꯂꯩꯅꯅꯕꯒꯤ
লৈননরােয়	ꯂꯩꯅꯅꯔꯣꯢ
লৈননা	ꯂꯩꯅꯅꯥ
লৈনবপিংদা	ꯂꯩꯅꯕꯄꯤꯡꯗꯥ
লৈনবশিংদা	ꯂꯩꯅꯕꯁꯤꯡꯗꯥ
লৈনবশিংনা	ꯂꯩꯅꯕꯁꯤꯡꯅꯥ
লৈনবা	ꯂꯩꯅꯕꯥ
লৈনরকই	ꯂꯩꯅꯔꯛꯏ
লৈনরে	ꯂꯩꯅꯔꯦ
লৈনসি	ꯂꯩꯅꯁꯤ
লৈনা	ꯂꯩꯅꯥ
লৈনাং	ꯂꯩꯅꯥꯡ
লৈনু	ꯂꯩꯅꯨ
লৈনুংদা	ꯂꯩꯅꯨꯡꯗꯥ
লৈনুনা	ꯂꯩꯅꯨꯅꯥ
লৈনুলৈমগা	ꯂꯩꯅꯨꯂꯩꯃꯒꯥ
লৈনুলৈমগী	ꯂꯩꯅꯨꯂꯩꯃꯒꯤ
লৈনুলৈমদা	ꯂꯩꯅꯨꯂꯩꯃꯗꯥ
লৈনুলৈমনা	ꯂꯩꯅꯨꯂꯩꯃꯅꯥ
লৈনুলৈমনি	ꯂꯩꯅꯨꯂꯩꯃꯅꯤ
লৈনুলৈমা	ꯂꯩꯅꯨꯂꯩꯃꯥ
লৈনৈ	ꯂꯩꯅꯩ
লৈপল	ꯂꯩꯄꯜ
লৈপাক	ꯂꯩꯄꯥꯛ
লৈপাক্তা	ꯂꯩꯄꯥꯛꯇꯥ
লৈপোন্তে	ꯂꯩꯄꯣꯟꯇꯦ
লৈফম	ꯂꯩꯐꯝ
লৈফম্	ꯂꯩꯐꯝ
লৈফম্নচিংবা	ꯂꯩꯐꯝꯅꯆꯤꯡꯕꯥ
লৈবক্চোন্না	ꯂꯩꯕꯛꯆꯣꯟꯅꯥ
লৈবক্তা	ꯂꯩꯕꯛꯇꯥ
লৈবগী	ꯂꯩꯕꯒꯤ
লৈবগে	ꯂꯩꯕꯒꯦ
লৈবদগী	ꯂꯩꯕꯗꯒꯤ
লৈবদা	ꯂꯩꯕꯗꯥ
লৈবদি	ꯂꯩꯕꯗꯤ
লৈবদু	ꯂꯩꯕꯗꯨ
লৈবদুগী	ꯂꯩꯕꯗꯨꯒꯤ
লৈবদুদা	ꯂꯩꯕꯗꯨꯗꯥ
লৈবদুসু	ꯂꯩꯕꯗꯨꯁꯨ
লৈবদো	ꯂꯩꯕꯗꯣ
লৈবনা	ꯂꯩꯕꯅꯥ
লৈবনি	ꯂꯩꯕꯅꯤ
লৈবনে	ꯂꯩꯕꯅꯦ
লৈবরো	ꯂꯩꯕꯔꯣ
লৈবসি	ꯂꯩꯕꯁꯤ
লৈবসিদা	ꯂꯩꯕꯁꯤꯗꯥ
লৈবসিবু	ꯂꯩꯕꯁꯤꯕꯨ
লৈবা	ꯂꯩꯕꯥ
লৈবাক	ꯂꯩꯕꯥꯛ
লৈবাকপোকপা	ꯂꯩꯕꯥꯛꯄꯣꯛꯄꯥ
লৈবাক্	ꯂꯩꯕꯥꯛ
লৈবাক্কি	ꯂꯩꯕꯥꯛꯀꯤ
লৈবাক্কী	ꯂꯩꯕꯥꯛꯀꯤ
লৈবাক্কীসু	ꯂꯩꯕꯥꯛꯀꯤꯁꯨ
লৈবাক্চোন্না	ꯂꯩꯕꯥꯛꯆꯣꯟꯅꯥ
লৈবাক্তংখায়	ꯂꯩꯕꯥꯛꯇꯪꯈꯥꯢ
লৈবাক্তগী	ꯂꯩꯕꯥꯛꯇꯒꯤ
লৈবাক্তা	ꯂꯩꯕꯥꯛꯇꯥ
লৈবাক্তুগী	ꯂꯩꯕꯥꯛꯇꯨꯒꯤ
লৈবাক্তুদা	ꯂꯩꯕꯥꯛꯇꯨꯗꯥ
লৈবাক্না	ꯂꯩꯕꯥꯛꯅꯥ
লৈবাক্পোক্পা	ꯂꯩꯕꯥꯛꯄꯣꯛꯄꯥ
লৈবাক্সি	ꯂꯩꯕꯥꯛꯁꯤ
লৈবাক্সিগা	ꯂꯩꯕꯥꯛꯁꯤꯒꯥ
লৈবাক্সিগী	ꯂꯩꯕꯥꯛꯁꯤꯒꯤ
লৈবাক্সিদা	ꯂꯩꯕꯥꯛꯁꯤꯗꯥ
লৈবিগে	ꯂꯩꯕꯤꯒꯦ
লৈবিবগে	ꯂꯩꯕꯤꯕꯒꯦ
লৈবিরে	ꯂꯩꯕꯤꯔꯦ
লৈবিরো	ꯂꯩꯕꯤꯔꯣ
লৈবিয়ু	ꯂꯩꯕꯤꯌꯨ
লৈবী	ꯂꯩꯕꯤ
লৈবীয়ু	ꯂꯩꯕꯤꯌꯨ
লৈবু	ꯂꯩꯕꯨ
লৈবুং	ꯂꯩꯕꯨꯡ
লৈবোইরে	ꯂꯩꯕꯣꯢꯔꯦ
লৈব্রা	ꯂꯩꯕꯔꯥ
লৈব্রো	ꯂꯩꯕꯔꯣ
লৈম	ꯂꯩꯃ
লৈমগা	ꯂꯩꯃꯒꯥ
লৈমগী	ꯂꯩꯃꯒꯤ
লৈমতোম্বীগী	ꯂꯩꯃꯇꯣꯝꯕꯤꯒꯤ
লৈমতোম্বীনা	ꯂꯩꯃꯇꯣꯝꯕꯤꯅꯥ
লৈমতোম্বীবু	ꯂꯩꯃꯇꯣꯝꯕꯤꯕꯨ
লৈমদা	ꯂꯩꯃꯗꯥ
লৈমদু	ꯂꯩꯃꯗꯨ
লৈমদুনা	ꯂꯩꯃꯗꯨꯅꯥ
লৈমদুসু	ꯂꯩꯃꯗꯨꯁꯨ
লৈমনা	ꯂꯩꯃꯅꯥ
লৈমনি	ꯂꯩꯃꯅꯤ
লৈমবু	ꯂꯩꯃꯕꯨ
লৈমবুসু	ꯂꯩꯃꯕꯨꯁꯨ
লৈমশীজগী	ꯂꯩꯃꯁꯤꯖꯒꯤ
লৈমশীজগীসু	ꯂꯩꯃꯁꯤꯖꯒꯤꯁꯨ
লৈমশীজা	ꯂꯩꯃꯁꯤꯖꯥ
লৈমা	ꯂꯩꯃꯥ
লৈমাতোম্বী	ꯂꯩꯃꯥꯇꯣꯝꯕꯤ
লৈমায়দ্গী	ꯂꯩꯃꯥꯢꯗꯒꯤ
লৈমায়্	ꯂꯩꯃꯥꯢ
লৈমায়্থক্তা	ꯂꯩꯃꯥꯢꯊꯛꯇꯥ
লৈমায়্দা	ꯂꯩꯃꯥꯢꯗꯥ
লৈমায়্সিদা	ꯂꯩꯃꯥꯢꯁꯤꯗꯥ
লৈমিন্নখি	ꯂꯩꯃꯤꯟꯅꯈꯤ
লৈমিন্নখিসি	ꯂꯩꯃꯤꯟꯅꯈꯤꯁꯤ
লৈমিন্নখ্রে	ꯂꯩꯃꯤꯟꯅꯈ꯭ꯔꯦ
লৈমিন্নজবা	ꯂꯩꯃꯤꯟꯅꯖꯕꯥ
লৈমিন্নদুনা	ꯂꯩꯃꯤꯟꯅꯗꯨꯅꯥ
লৈমিন্নদৌ	ꯂꯩꯃꯤꯟꯅꯗꯧ
লৈমিন্নবদগী	ꯂꯩꯃꯤꯟꯅꯕꯗꯒꯤ
লৈমিন্নবনা	ꯂꯩꯃꯤꯟꯅꯕꯅꯥ
লৈমিন্নবা	ꯂꯩꯃꯤꯟꯅꯕꯥ
লৈমিন্নরক্পদগী	ꯂꯩꯃꯤꯟꯅꯔꯛꯄꯗꯒꯤ
লৈমিন্নরক্পদু	ꯂꯩꯃꯤꯟꯅꯔꯛꯄꯗꯨ
লৈমিন্নরক্পদুদা	ꯂꯩꯃꯤꯟꯅꯔꯛꯄꯗꯨꯗꯥ
লৈমিন্নরক্পবু	ꯂꯩꯃꯤꯟꯅꯔꯛꯄꯕꯨ
লৈমিন্নরক্লবদা	ꯂꯩꯃꯤꯟꯅꯔꯛꯂꯕꯗꯥ
লৈমিন্নরগা	ꯂꯩꯃꯤꯟꯅꯔꯒꯥ
লৈমিন্নরবা	ꯂꯩꯃꯤꯟꯅꯔꯕꯥ
লৈমিন্নরবোইরে	ꯂꯩꯃꯤꯟꯅꯔꯕꯣꯢꯔꯦ
লৈমিন্নরম্বোইরে	ꯂꯩꯃꯤꯟꯅꯔꯝꯕꯣꯢꯔꯦ
লৈমিন্নরম্মী	ꯂꯩꯃꯤꯟꯅꯔꯝꯃꯤ
লৈমিন্নরসি	ꯂꯩꯃꯤꯟꯅꯔꯁꯤ
লৈমিন্নরিবা	ꯂꯩꯃꯤꯟꯅꯔꯤꯕꯥ
লৈমিন্নসি	ꯂꯩꯃꯤꯟꯅꯁꯤ
লৈমিন্নহন্খিবোইরে	ꯂꯩꯃꯤꯟꯅꯍꯟꯈꯤꯕꯣꯢꯔꯦ
লৈমিন্নহল্লে	ꯂꯩꯃꯤꯟꯅꯍꯜꯂꯦ
লৈমিন্নহৌগদগে	ꯂꯩꯃꯤꯟꯅꯍꯧꯒꯗꯒꯦ
লৈমিন্নহৌনবা	ꯂꯩꯃꯤꯟꯅꯍꯧꯅꯕꯥ
লৈমিন্না	ꯂꯩꯃꯤꯟꯅꯥ
লৈমিন্নৌ	ꯂꯩꯃꯤꯟꯅꯧ
লৈম্শীজকা	ꯂꯩꯝꯁꯤꯖꯀꯥ
লৈরক	ꯂꯩꯔꯛ
লৈরকপা	ꯂꯩꯔꯛꯄꯥ
লৈরক্তগী	ꯂꯩꯔꯛꯇꯒꯤ
লৈরক্তদুনা	ꯂꯩꯔꯛꯇꯗꯨꯅꯥ
লৈরক্তবা	ꯂꯩꯔꯛꯇꯕꯥ
লৈরক্পদা	ꯂꯩꯔꯛꯄꯗꯥ
লৈরক্পনা	ꯂꯩꯔꯛꯄꯅꯥ
লৈরক্পনি	ꯂꯩꯔꯛꯄꯅꯤ
লৈরক্পসি	ꯂꯩꯔꯛꯄꯁꯤ
লৈরক্পসিনা	ꯂꯩꯔꯛꯄꯁꯤꯅꯥ
লৈরক্পোইরে	ꯂꯩꯔꯛꯄꯣꯢꯔꯦ
লৈরক্লনি	ꯂꯩꯔꯛꯂꯅꯤ
লৈরক্লবনি	ꯂꯩꯔꯛꯂꯕꯅꯤ
লৈরক্লে	ꯂꯩꯔꯛꯂꯦ
লৈরগদবনি	ꯂꯩꯔꯒꯗꯕꯅꯤ
লৈরগদি	ꯂꯩꯔꯒꯗꯤ
লৈরগা	ꯂꯩꯔꯒꯥ
লৈরগে	ꯂꯩꯔꯒꯦ
লৈরদনা	ꯂꯩꯔꯗꯅꯥ
লৈরদুনা	ꯂꯩꯔꯗꯨꯅꯥ
লৈরপোত্নি	ꯂꯩꯔꯄꯣꯠꯅꯤ
লৈরবদি	ꯂꯩꯔꯕꯗꯤ
লৈরবা	ꯂꯩꯔꯕꯥ
লৈরবী	ꯂꯩꯔꯕꯤ
লৈরবোইরে	ꯂꯩꯔꯕꯣꯢꯔꯦ
লৈরমদবগী	ꯂꯩꯔꯃꯗꯕꯒꯤ
লৈরম্গদৌবা	ꯂꯩꯔꯝꯒꯗꯧꯕꯥ
লৈরম্গনি	ꯂꯩꯔꯝꯒꯅꯤ
লৈরম্গে	ꯂꯩꯔꯝꯒꯦ
লৈরম্দবসিদি	ꯂꯩꯔꯃꯗꯕꯁꯤꯗꯤ
লৈরম্দবা	ꯂꯩꯔꯝꯗꯕꯥ
লৈরম্দুনা	ꯂꯩꯔꯝꯗꯨꯅꯥ
লৈরম্দে	ꯂꯩꯔꯝꯗꯦ
লৈরম্দ্রদুনা	ꯂꯩꯔꯝꯗ꯭ꯔꯗꯨꯅꯥ
লৈরম্দ্রে	ꯂꯩꯔꯝꯗ꯭ꯔꯦ
লৈরম্বতমক	ꯂꯩꯔꯝꯕꯇꯃꯛ
লৈরম্বদগী	ꯂꯩꯔꯝꯕꯗꯒꯤ
লৈরম্বদু	ꯂꯩꯔꯝꯕꯗꯨ
লৈরম্বদুদদি	ꯂꯩꯔꯝꯕꯗꯨꯗꯗꯤ
লৈরম্বা	ꯂꯩꯔꯝꯕꯥ
লৈরম্বী	ꯂꯩꯔꯝꯕꯤ
লৈরম্বোইরে	ꯂꯩꯔꯝꯕꯣꯢꯔꯦ
লৈরম্বোরে	ꯂꯩꯔꯝꯕꯣꯔꯦ
লৈরম্মগা	ꯂꯩꯔꯝꯃꯒꯥ
লৈরম্মী	ꯂꯩꯔꯝꯃꯤ
লৈরম্মীবনো	ꯂꯩꯔꯝꯃꯤꯕꯅꯣ
লৈরম্মীবশিংদু	ꯂꯩꯔꯝꯃꯤꯕꯁꯤꯡꯗꯨ
লৈরম্মু	ꯂꯩꯔꯝꯃꯨ
লৈরম্মুদো	ꯂꯩꯔꯝꯃꯨꯗꯣ
লৈরম্মে	ꯂꯩꯔꯝꯃꯦ
লৈরম্মোই	ꯂꯩꯔꯝꯃꯣꯢ
লৈরম্লবদি	ꯂꯩꯔꯝꯂꯕꯗꯤ
লৈরম্লে	ꯂꯩꯔꯝꯂꯦ
লৈরম্লেদো	ꯂꯩꯔꯝꯂꯦꯗꯣ
লৈররোই	ꯂꯩꯔꯔꯣꯢ
লৈররোইদবা	ꯂꯩꯔꯔꯣꯢꯗꯕꯥ
লৈররোইদো	ꯂꯩꯔꯔꯣꯢꯗꯣ
লৈরশি	ꯂꯩꯔꯁꯤ
লৈরসি	ꯂꯩꯔꯁꯤ
লৈরাং	ꯂꯩꯔꯥꯡ
লৈরাংবী	ꯂꯩꯔꯥꯡꯕꯤ
লৈরাংবীগা	ꯂꯩꯔꯥꯡꯕꯤꯒꯥ
লৈরাংবীগী	ꯂꯩꯔꯥꯡꯕꯤꯒꯤ
লৈরাংবীনা	ꯂꯩꯔꯥꯡꯕꯤꯅꯥ
লৈরাই	ꯂꯩꯔꯥꯢ
লৈরাইগী	ꯂꯩꯔꯥꯢꯒꯤ
লৈরাইদা	ꯂꯩꯔꯥꯢꯗꯥ
লৈরাম্মে	ꯂꯩꯔꯥꯝꯃꯦ
লৈরায়্দা	ꯂꯩꯔꯥꯢꯗꯥ
লৈরি	ꯂꯩꯔꯤ
লৈরিক	ꯂꯩꯔꯤꯛ
লৈরিক্পা	ꯂꯩꯔꯤꯛꯄꯥ
লৈরিক্পানা	ꯂꯩꯔꯤꯛꯄꯥꯅꯥ
লৈরিক্পাবু	ꯂꯩꯔꯤꯛꯄꯥꯕꯨ
লৈরিক্পাবুনি	ꯂꯩꯔꯤꯛꯄꯥꯕꯨꯅꯤ
লৈরিক্মমা	ꯂꯩꯔꯤꯛꯃꯃꯥ
লৈরিক্মা	ꯂꯩꯔꯤꯛꯃꯥ
লৈরিক্মানা	ꯂꯩꯔꯤꯛꯃꯥꯅꯥ
লৈরিঙৈ	ꯂꯩꯔꯤꯉꯩ
লৈরিঙৈদা	ꯂꯩꯔꯤꯉꯩꯗꯥ
লৈরিঙৈদুদা	ꯂꯩꯔꯤꯉꯩꯗꯨꯗꯥ
লৈরিঙৈসিদা	ꯂꯩꯔꯤꯉꯩꯁꯤꯗꯥ
লৈরিবদি	ꯂꯩꯔꯤꯕꯗꯤ
লৈরিবদু	ꯂꯩꯔꯤꯕꯗꯨ
লৈরিবনি	ꯂꯩꯔꯤꯕꯅꯤ
লৈরিবমখৈ	ꯂꯩꯔꯤꯕꯝꯈꯩ
লৈরিবসি	ꯂꯩꯔꯤꯕꯁꯤ
লৈরিবসিদা	ꯂꯩꯔꯤꯕꯁꯤꯗꯥ
লৈরিবা	ꯂꯩꯔꯤꯕꯥ
লৈরিবী	ꯂꯩꯔꯤꯕꯤ
লৈরিব্রা	ꯂꯩꯔꯤꯕ꯭ꯔꯥ
লৈরিসিদি	ꯂꯩꯔꯤꯁꯤꯗꯤ
লৈরীদা	ꯂꯩꯔꯤꯗꯥ
লৈরুরবোইরে	ꯂꯩꯔꯨꯔꯕꯣꯢꯔꯦ
লৈরুরো	ꯂꯩꯔꯨꯔꯣ
লৈরে	ꯂꯩꯔꯦ
লৈরেদনা	ꯂꯩꯔꯦꯗꯅꯥ
লৈরেদো	ꯂꯩꯔꯦꯗꯣ
লৈরেন্না	ꯂꯩꯔꯦꯟꯅꯥ
লৈরো	ꯂꯩꯔꯣ
লৈরোকো	ꯂꯩꯔꯣꯀꯣ
লৈরোলাউ	ꯂꯩꯔꯣꯂꯥꯎ
লৈরৌ	ꯂꯩꯔꯧ
লৈলকায়	ꯂꯩꯂꯀꯥꯢ
লৈলকায়দগী	ꯂꯩꯂꯀꯥꯢꯗꯒꯤ
লৈলনদে	ꯂꯩꯂꯟꯗꯦ
লৈলননা	ꯂꯩꯂꯟꯅꯥ
লৈলফম	ꯂꯩꯂꯐꯝ
লৈলরিবা	ꯂꯩꯂꯔꯤꯕꯥ
লৈলহল্লবতদা	ꯂꯩꯂꯍꯜꯂꯕꯠꯗꯥ
লৈশা	ꯂꯩꯁꯥ
লৈশাংথেম	ꯂꯩꯁꯥꯡꯊꯦꯝ
লৈশাবিদুম	ꯂꯩꯁꯥꯕꯤꯗꯨꯝ
লৈশাবী	ꯂꯩꯁꯥꯕꯤ
লৈশাবীদুগী	ꯂꯩꯁꯥꯕꯤꯗꯨꯒꯤ
লৈশাবীদুদা	ꯂꯩꯁꯥꯕꯤꯗꯨꯗꯥ
লৈশাবীদুম	ꯂꯩꯁꯥꯕꯤꯗꯨꯝ
লৈশাবীশিংদো	ꯂꯩꯁꯥꯕꯤꯁꯤꯡꯗꯣ
লৈশাবীসিবু	ꯂꯩꯁꯥꯕꯤꯁꯤꯕꯨ
লৈশারিঙৈদগী	ꯂꯩꯁꯥꯔꯤꯉꯩꯗꯒꯤ
লৈশিং	ꯂꯩꯁꯤꯡ
লৈশিংসু	ꯂꯩꯁꯤꯡꯁꯨ
লৈশিন্দুনা	ꯂꯩꯁꯤꯟꯗꯨꯅꯥ
লৈশিল্লগা	ꯂꯩꯁꯤꯜꯂꯒꯥ
লৈশেম্বা	ꯂꯩꯁꯦꯝꯕꯥ
লৈসিগে	ꯂꯩꯁꯤꯒꯦ
লৈহল্লে	ꯂꯩꯍꯜꯂꯦ
লৈহেক্নরুরে	ꯂꯩꯍꯦꯛꯅꯔꯨꯔꯦ
লৈহৌ	ꯂꯩꯍꯧ
লৈহৌখিগে	ꯂꯩꯍꯧꯈꯤꯒꯦ
লৈহৌগনি	ꯂꯩꯍꯧꯒꯅꯤ
লৈহৌদবদগী	ꯂꯩꯍꯧꯗꯕꯗꯒꯤ
লৈহৌবা	ꯂꯩꯍꯧꯕꯥ
লৈহৌবোইরে	ꯂꯩꯍꯧꯕꯣꯢꯔꯦ
লৈহৌরিবা	ꯂꯩꯍꯧꯔꯤꯕꯥ
লৈহৌরে	ꯂꯩꯍꯧꯔꯦ
লৈয়ে	ꯂꯩꯌꯦ
লো	ꯂꯣ
লোং	ꯂꯣꯡ
লোংখত্তুনা	ꯂꯣꯡꯈꯠꯇꯨꯅꯥ
লোংখোন	ꯂꯣꯡꯈꯣꯟ
লোংখোন্	ꯂꯣꯡꯈꯣꯟ
লোংখোন্দুনা	ꯂꯣꯡꯈꯣꯟꯗꯨꯅꯥ
লোংখোন্বী	ꯂꯣꯡꯈꯣꯟꯕꯤ
লোংদু	ꯂꯣꯡꯗꯨ
লোংনা	ꯂꯣꯡꯅꯥ
লোংবা	ꯂꯣꯡꯕꯥ
লোই	ꯂꯣꯢ
লোইকাবগী	ꯂꯣꯢꯀꯥꯕꯒꯤ
লোইকূম	ꯂꯣꯢꯀꯨꯝ
লোইকূম্	ꯂꯣꯢꯀꯨꯝ
লোইখ্রবা	ꯂꯣꯢꯈ꯭ꯔꯕꯥ
লোইখ্রবোইরে	ꯂꯣꯢꯈ꯭ꯔꯕꯣꯢꯔꯦ
লোইখ্রে	ꯂꯣꯢꯈ꯭ꯔꯦ
লোইজরে	ꯂꯣꯢꯖꯔꯦ
লোইথোক্খিদুনা	ꯂꯣꯢꯊꯣꯛꯈꯤꯗꯨꯅꯥ
লোইথোক্খ্রে	ꯂꯣꯢꯊꯣꯛꯈ꯭ꯔꯦ
লোইথোক্চরে	ꯂꯣꯢꯊꯣꯛꯆꯔꯦ
লোইথোক্চৈ	ꯂꯣꯢꯊꯣꯛꯆꯩ
লোইদুনা	ꯂꯣꯢꯗꯨꯅꯥ
লোইদ্রবদি	ꯂꯣꯢꯗ꯭ꯔꯕꯗꯤ
লোইদ্রিঙৈদা	ꯂꯣꯢꯗ꯭ꯔꯤꯉꯩꯗꯥ
লোইননা	ꯂꯣꯢꯅꯅꯥ
লোইনবী	ꯂꯣꯢꯅꯕꯤ
লোইনমক	ꯂꯣꯢꯅꯃꯛ
লোইনরে	ꯂꯣꯢꯅꯔꯦ
লোইনা	ꯂꯣꯢꯅꯥ
লোইপোত	ꯂꯣꯢꯄꯣꯠ
লোইবগী	ꯂꯣꯢꯕꯒꯤ
লোইবদা	ꯂꯣꯢꯕꯗꯥ
লোইবা	ꯂꯣꯢꯕꯥ
লোইবী	ꯂꯣꯢꯕꯤ
লোইরক্পদা	ꯂꯣꯢꯔꯛꯄꯗꯥ
লোইরগা	ꯂꯣꯢꯔꯒꯥ
লোইরদুনা	ꯂꯣꯢꯔꯗꯨꯅꯥ
লোইরবদা	ꯂꯣꯢꯔꯕꯗꯥ
লোইরবরা	ꯂꯣꯢꯔꯕꯔꯥ
লোইরবা	ꯂꯣꯢꯔꯕꯥ
লোইরবোইরে	ꯂꯣꯢꯔꯕꯣꯢꯔꯦ
লোইরব্রো	ꯂꯣꯢꯔꯕ꯭ꯔꯣ
লোইরম্মু	ꯂꯣꯢꯔꯝꯃꯨ
লোইরসি	ꯂꯣꯢꯔꯁꯤ
লোইরিবী	ꯂꯣꯢꯔꯤꯕꯤ
লোইরে	ꯂꯣꯢꯔꯦ
লোইরেদনা	ꯂꯣꯢꯔꯦꯗꯅꯥ
লোইরেদো	ꯂꯣꯢꯔꯦꯗꯣ
লোইরেনে	ꯂꯣꯢꯔꯦꯅꯦ
লোইশঙ	ꯂꯣꯢꯁꯪ
লোইশঙগী	ꯂꯣꯢꯁꯪꯒꯤ
লোইশঙদা	ꯂꯣꯢꯁꯪꯗꯥ
লোইশঙ্দা	ꯂꯣꯢꯁꯪꯗꯥ
লোইশিনখ্রে	ꯂꯣꯢꯁꯤꯟꯈ꯭ꯔꯦ
লোইশিনবগী	ꯂꯣꯢꯁꯤꯟꯕꯒꯤ
লোইশিনবদা	ꯂꯣꯢꯁꯤꯅꯕꯗꯥ
লোইশিন্দুনা	ꯂꯣꯢꯁꯤꯟꯗꯨꯅꯥ
লোইশিন্নবগী	ꯂꯣꯢꯁꯤꯟꯅꯕꯒꯤ
লোইশিল্লগনি	ꯂꯣꯢꯁꯤꯜꯂꯒꯅꯤ
লোইশিল্লগা	ꯂꯣꯢꯁꯤꯜꯂꯒꯥ
লোক	ꯂꯣꯛ
লোকেদ্রো	ꯂꯣꯀꯦꯗ꯭ꯔꯣ
লোকেল	ꯂꯣꯀꯦꯜ
লোক্	ꯂꯣꯛ
লোক্তাক	ꯂꯣꯛꯇꯥꯛ
লোক্তাক্	ꯂꯣꯛꯇꯥꯛ
লোখৎলি	ꯂꯣꯈꯠꯂꯤ
লোঞ্চ	ꯂꯣꯟ꯭ꯆ
লোত্কে	ꯂꯣꯠꯀꯦ
লোত্খি	ꯂꯣꯠꯈꯤ
লোত্খ্রে	ꯂꯣꯠꯈ꯭ꯔꯦ
লোত্খ্রেদো	ꯂꯣꯠꯈ꯭ꯔꯦꯗꯣ
লোত্তুনা	ꯂꯣꯠꯇꯨꯅꯥ
লোত্নখ্রেদো	ꯂꯣꯠꯅꯈ꯭ꯔꯦꯗꯣ
লোত্পদগী	ꯂꯣꯠꯄꯗꯒꯤ
লোত্পা	ꯂꯣꯠꯄꯥ
লোত্পোইরে	ꯂꯣꯠꯄꯣꯢꯔꯦ
লোত্ফম	ꯂꯣꯠꯐꯝ
লোত্লম্বনি	ꯂꯣꯠꯂꯝꯕꯅꯤ
লোত্লম্বা	ꯂꯣꯠꯂꯝꯕꯥ
লোত্লি	ꯂꯣꯠꯂꯤ
লোত্লিবনি	ꯂꯣꯠꯂꯤꯕꯅꯤ
লোত্লিবা	ꯂꯣꯠꯂꯤꯕꯥ
লোত্লুরে	ꯂꯣꯠꯂꯨꯔꯦ
লোত্লে	ꯂꯣꯠꯂꯦ
লোত্শিন্দুনা	ꯂꯣꯠꯁꯤꯟꯗꯨꯅꯥ
লোত্শিল্লম্লগা	ꯂꯣꯠꯁꯤꯜꯂꯝꯂꯒꯥ
লোত্সিগে	ꯂꯣꯠꯁꯤꯒꯦ
লোনখি	ꯂꯣꯟꯈꯤ
লোনখ্রে	ꯂꯣꯅꯈ꯭ꯔꯦ
লোনশিনবগী	ꯂꯣꯅꯁꯤꯅꯕꯒꯤ
লোন্চত	ꯂꯣꯟꯆꯠ
লোন্চত্	ꯂꯣꯟꯆꯠ
লোন্নখিবগা	ꯂꯣꯟꯅꯈꯤꯕꯒꯥ
লোন্নদুনা	ꯂꯣꯟꯅꯗꯨꯅꯥ
লোন্নবগী	ꯂꯣꯟꯅꯕꯒꯤ
লোন্নবী	ꯂꯣꯟꯅꯕꯤ
লোন্নরম্মী	ꯂꯣꯟꯅꯔꯝꯃꯤ
লোন্নরিবা	ꯂꯣꯟꯅꯔꯤꯕꯥ
লোন্না	ꯂꯣꯟꯅꯥ
লোন্বা	ꯂꯣꯟꯕꯥ
লোন্শিন্বদৌনা	ꯂꯣꯟꯁꯤꯟꯕꯗꯧꯅꯥ
লোম	ꯂꯣꯝ
লোমগী	ꯂꯣꯝꯒꯤ
লোমদা	ꯂꯣꯝꯗꯥ
লোমেকর	ꯂꯣꯃꯦꯀꯔ
লোমেকরশিংদা	ꯂꯣꯃꯦꯀꯔꯁꯤꯡꯗꯥ
লোম্খিবোইরে	ꯂꯣꯝꯈꯤꯕꯣꯢꯔꯦ
লোম্দবা	ꯂꯣꯝꯗꯕꯥ
লোম্দা	ꯂꯣꯝꯗꯥ
