অ	ꯑ
স্কেন্নিং	ꯁ꯭ꯀꯦꯟꯅꯤꯡ
স্কেল	ꯁ꯭ꯀꯦꯜ
স্ক্রিন	ꯁ꯭ꯀꯔꯤꯟ
স্ক্রিনিং	ꯁ꯭ꯀꯔꯤꯅꯤꯡ
স্পা	ꯁ꯭ꯄꯥ
স্পাইস	ꯁ꯭ꯄꯥꯏꯁ
স্পাস	ꯁꯄꯥꯁ
স্পিকর	ꯁ꯭ꯄꯤꯀꯔ
স্পিচ	ꯁ꯭ꯄꯤꯆ
স্পিদ	ꯁ꯭ꯄꯤꯗ
স্পিরিচুয়েল	ꯁ꯭ꯄꯤꯔꯤꯆꯨꯌꯦꯜ
স্পিসিয়েল	ꯁ꯭ꯄꯤꯁꯤꯌꯦꯜ
স্পিসিয়েলিষ্ট	ꯁ꯭ꯄꯤꯁꯤꯌꯦꯂꯤꯁꯠ
স্পিসিয়েলিষ্টশিং	ꯁ꯭ꯄꯤꯁꯤꯌꯦꯂꯤꯁꯠꯁꯤꯡ
স্পিসিয়েল্লি	ꯁ꯭ꯄꯤꯁꯤꯌꯦꯜꯂꯤ
স্পেনদা	ꯁ꯭ꯄꯦꯟꯗ
স্পেননা	ꯁ꯭ꯄꯦꯟꯅ
স্পেনিস	ꯁꯄꯦꯅꯤꯁ
স্পেস	ꯁ꯭ꯄꯦꯁ
স্পেসতা	ꯁ꯭ꯄꯦꯁꯇꯥ
স্পেসিয়েল	ꯁ꯭ꯄꯦꯁꯤꯌꯦꯜ
স্প্রিং	ꯁ꯭ꯄꯔꯤꯡ
স্বর	ꯁ꯭ꯋꯔ
স্বাব	ꯁ꯭ꯋꯥꯕ
স্বামি	ꯁ꯭ꯋꯥꯃꯤ
স্বামী	ꯁ꯭ꯋꯥꯃꯤ
স্বিজ	ꯁꯕꯤꯖ
স্বিপ	ꯁꯕꯤꯞ
স্বিমিং	ꯁꯕꯤꯃꯤꯡ
স্বিস	ꯁꯕꯤꯁ
স্মগ্লিং	ꯁꯃꯒꯂꯤꯡ
স্মার্ট	ꯁꯃꯥꯔꯠ
হ	ꯍ
হং	ꯍꯪ
হংই	ꯍꯪꯏ
হংখি	ꯍꯪꯈꯤ
হংখিবা	ꯍꯪꯈꯤꯕ
হংগে	ꯍꯪꯒꯦ
হংচিৎনা	ꯍꯪꯆꯤꯠꯅ
হংদুনা	ꯍꯪꯗꯨꯅ
হংবগী	ꯍꯪꯕꯒꯤ
হংবদা	ꯍꯪꯕꯗ
হংবা	ꯍꯪꯕ
হংলকখি	ꯍꯪꯂꯛꯈꯤ
হংলকপা	ꯍꯪꯂꯛꯄ
হংলগা	ꯍꯪꯂꯒꯥ
হংলি	ꯍꯪꯂꯤ
হংলুবদা	ꯍꯪꯂꯨꯕꯗꯥ
হক	ꯍꯛ
হকচাং	ꯍꯛꯆꯥꯡ
হকচাংগী	ꯍꯛꯆꯥꯡꯒꯤ
হকচাংদা	ꯍꯛꯆꯥꯡꯗ
হকচাংদি	ꯍꯛꯆꯥꯡꯗꯤ
হকচাংবু	ꯍꯛꯆꯥꯡꯕꯨ
হকচাংশিং	ꯍꯛꯆꯥꯡꯁꯤꯡ
হকচাংসু	ꯍꯛꯆꯥꯡꯁꯨ
হকচিনবা	ꯍꯛꯆꯤꯟꯕ
হকচিন্না	ꯍꯛꯆꯤꯟꯅ
হকথেংননা	ꯍꯛꯊꯦꯡꯅꯅꯥ
হকনি	ꯍꯛꯅꯤ
হকপু	ꯍꯛꯄꯨ
হকশিং	ꯍꯛꯁꯤꯡ
হকশেল	ꯍꯛꯁꯦꯜ
হকশেলগা	ꯍꯛꯁꯦꯜꯒꯥ
হকশেলগী	ꯍꯛꯁꯦꯜꯒꯤ
হকশেলদা	ꯍꯛꯁꯦꯜꯗ
হক্কীদমক	ꯍꯛꯀꯤꯗꯃꯛ
হঙ্গাম	ꯍꯡꯒꯥꯝꯒ
হঙ্গেরি	ꯍꯡꯒꯦꯔꯤ
হঙ্গৎ	ꯍꯡꯒꯠ
হঙ্গৎনা	ꯍꯡꯒꯠꯅ
হজবেন্দরি	ꯍꯖꯕꯦꯟꯗꯔꯤ
হঞ্জিন	ꯍꯟꯖꯤꯟ
হঞ্জিনবা	ꯍꯟꯖꯤꯟꯕ
হঞ্জিন্নবা	ꯍꯟꯖꯤꯟꯅꯕ
হঞ্জিন্না	ꯍꯟꯖꯤꯟꯅ
হঞ্জিল্লকপদা	ꯍꯟꯖꯤꯜꯂꯛꯄꯗ
হঞ্জিল্লকপা	ꯍꯟꯖꯤꯜꯂꯛꯄ
হঞ্জিল্লক্কনি	ꯍꯟꯖꯤꯜꯂꯛꯀꯅꯤ
হঞ্জিল্লক্লে	ꯍꯟꯖꯤꯜꯂꯛꯂꯦ
হনখিনবা	ꯍꯟꯈꯤꯅꯕ
হনগৎনা	ꯍꯟꯒꯠꯅ
হনজিন্না	ꯍꯟꯖꯤꯟꯅꯥ
হনবগী	ꯍꯟꯕꯒꯤ
হনবা	ꯍꯟꯕꯥ
হনুবা	ꯍꯅꯨꯕꯥ
হনুবী	ꯍꯅꯨꯕꯤ
হন্থখি	ꯍꯟꯊꯈꯤ
হন্থখিবগা	ꯍꯟꯊꯈꯤꯕꯒꯥ
হন্থখ্রে	ꯍꯟꯊꯈ꯭ꯔꯦ
হন্থগনি	ꯍꯟꯊꯒꯅꯤ
হন্থদুনা	ꯍꯟꯊꯗꯨꯅꯥ
হন্থনবা	ꯍꯟꯊꯅꯕꯥ
হন্থনা	ꯍꯟꯊꯅꯥ
হন্থবগী	ꯍꯟꯊꯕꯒꯤ
হন্থবা	ꯍꯟꯊꯕꯥ
হন্থরকপগা	ꯍꯟꯊꯔꯛꯄꯒꯥ
হন্থরকপগী	ꯍꯟꯊꯔꯛꯄꯒꯤ
হন্থরকপগুম	ꯍꯟꯊꯔꯛꯄꯒꯨꯝ
হন্থরকপদা	ꯍꯟꯊꯔꯛꯄꯗꯥ
হন্থরকপা	ꯍꯟꯊꯔꯛꯄꯥ
হন্থরক্কনি	ꯍꯟꯊꯔꯛꯀꯅꯤ
হন্থরক্লগা	ꯍꯟꯊꯔꯛꯂꯒꯥ
হন্থরক্লি	ꯍꯟꯊꯔꯛꯂꯤ
হন্থরক্লে	ꯍꯟꯊꯔꯛꯂꯦ
হন্থরগনি	ꯍꯟꯊꯔꯒꯅꯤ
হন্থরগা	ꯍꯟꯊꯔꯒꯥ
হন্থরবদি	ꯍꯟꯊꯔꯕꯗꯤ
হন্থরি	ꯍꯟꯊꯔꯤ
হন্থরিবা	ꯍꯟꯊꯔꯤꯕꯥ
হন্থরুরবা	ꯍꯟꯊꯔꯨꯔꯕꯥ
হন্থরে	ꯍꯟꯊꯔꯦ
হন্থহনগনি	ꯍꯟꯊꯍꯟꯒꯅꯤ
হন্থহনবতা	ꯍꯟꯊꯍꯟꯕꯇꯥ
হন্থহনবদা	ꯍꯟꯊꯍꯟꯕꯗꯥ
হন্থহনবা	ꯍꯟꯊꯍꯟꯕꯥ
হন্থহন্নবা	ꯍꯟꯊꯍꯟꯅꯕꯥ
হন্থহল্লগা	ꯍꯟꯊꯍꯜꯂꯒꯥ
হন্থৈ	ꯍꯟꯊꯩ
হন্দক	ꯍꯟꯗꯛ
হন্দকসু	ꯍꯟꯗꯛꯁꯨ
হন্দকী	ꯍꯟꯗꯀꯤ
হন্দক্কি	ꯍꯟꯗꯛꯀꯤ
হন্দক্কী	ꯍꯟꯗꯛꯀꯤ
হন্দক্না	ꯍꯟꯗꯛꯅꯥ
হন্দা	ꯍꯟꯗꯥ
হন্দুনা	ꯍꯟꯗꯨꯅꯥ
হন্দ্রেদ	ꯍꯟꯗ꯭ꯔꯦꯗ
হন্ন	ꯍꯟꯅ
হন্নখ্রে	ꯍꯟꯅꯈ꯭ꯔꯦ
হন্নগী	ꯍꯟꯅꯒꯤ
হন্নবা	ꯍꯟꯅꯕꯥ
হন্নরক্লে	ꯍꯟꯅꯔꯛꯂꯦ
হন্না	ꯍꯟꯅꯥ
হপ্তা	ꯍꯞꯇꯥ
হবেলি	ꯍꯕꯦꯂꯤ
হর	ꯍꯔ
হরদিপ	ꯍꯔꯗꯤꯞ
হরাও	ꯍꯔꯥꯎ
হরাওজৈ	ꯍꯔꯥꯑꯣꯖꯩ
হরাওনা	ꯍꯔꯥꯎꯅꯥ
হরাওবগা	ꯍꯔꯥꯑꯣꯕꯒꯥ
হরাওবগী	ꯍꯔꯥꯎꯕꯒꯤ
হরাওবদা	ꯍꯔꯥꯑꯣꯕꯗꯥ
হরাওবনা	ꯍꯔꯥꯑꯣꯕꯅꯥ
হরাওবা	ꯍꯔꯥꯎꯕꯥ
হরাসমেন্ট	ꯍꯔꯥꯁꯃꯦꯟꯇ
হরি	ꯍꯔꯤ
হরিকুমার	ꯍꯔꯤꯀꯨꯃꯥꯔ
হরিয়ানা	ꯍꯔꯤꯌꯥꯅꯥ
হরিয়ানাদা	ꯍꯔꯤꯌꯥꯅꯥꯗꯥ
হরে	ꯍꯔꯦ
হরেকৃষ্ণ	ꯍꯔꯦꯀ꯭ꯔꯤꯁꯅ
হরেকৃষ্ণনা	ꯍꯔꯦꯀ꯭ꯔꯁꯅꯥ
হর্দিপ	ꯍꯔꯗꯤꯞ
হর্স	ꯍꯔꯁ
হলহনখ্রে	ꯍꯜꯍꯟꯈ꯭ꯔꯦ
হল্লকখি	ꯍꯜꯂꯛꯈꯤ
হল্লকখিবনি	ꯍꯜꯂꯛꯈꯤꯕꯅꯤ
হল্লকখিবা	ꯍꯜꯂꯛꯈꯤꯕꯥ
হল্লকখ্রবা	ꯍꯜꯂꯛꯈ꯭ꯔꯕꯥ
হল্লকখ্রে	ꯍꯜꯂꯛꯈ꯭ꯔꯦ
হল্লকপগী	ꯍꯜꯂꯛꯄꯒꯤ
হল্লকপদা	ꯍꯜꯂꯛꯄꯗꯥ
হল্লকপনি	ꯍꯜꯂꯛꯄꯅꯤ
হল্লকপা	ꯍꯜꯂꯛꯄꯥ
হল্লক্কদবা	ꯍꯜꯂꯛꯀꯗꯕꯥ
হল্লক্কনি	ꯍꯜꯂꯛꯀꯅꯤ
হল্লক্নবা	ꯍꯜꯂꯛꯅꯕꯥ
হল্লক্লগা	ꯍꯜꯂꯛꯂꯒꯥ
হল্লক্লবদি	ꯍꯜꯂꯛꯂꯕꯗꯤ
হল্লক্লবা	ꯍꯜꯂꯛꯂꯕꯥ
হল্লক্লে	ꯍꯜꯂꯛꯂꯦ
হল্লি	ꯍꯜꯂꯤ
হল্লে	ꯍꯜꯂꯦ
হসিনা	ꯍꯁꯤꯅꯥ
হসিনানা	ꯍꯁꯤꯅꯥꯅꯥ
হা	ꯍꯥ
হাংখি	ꯍꯥꯡꯈꯤ
হাংখিবনি	ꯍꯥꯡꯈꯤꯕꯅꯤ
হাংখ্রে	ꯍꯥꯡꯈ꯭ꯔꯦ
হাংগদবনি	ꯍꯥꯡꯒꯗꯕꯅꯤ
হাংগনি	ꯍꯥꯡꯒꯅꯤ
হাংদুনা	ꯍꯥꯡꯗꯨꯅꯥ
হাংদ্রে	ꯍꯥꯡꯗ꯭ꯔꯦ
হাংনদ্রে	ꯍꯥꯡꯅꯗ꯭ꯔꯦ
হাংনবগী	ꯍꯥꯡꯅꯕꯒꯤ
হাংনবা	ꯍꯥꯡꯅꯕꯥ
হাংনরি	ꯍꯥꯡꯅꯔꯤ
হাংবগা	ꯍꯥꯡꯕꯒꯥ
হাংবগী	ꯍꯥꯡꯕꯒꯤ
হাংবদা	ꯍꯥꯡꯕꯗꯥ
হাংবা	ꯍꯥꯡꯕꯥ
হাংলবা	ꯍꯥꯡꯂꯕꯥ
হাংলম্বা	ꯍꯥꯡꯂꯝꯕꯥ
হাংলিবা	ꯍꯥꯡꯂꯤꯕꯥ
হাংলে	ꯍꯥꯡꯂꯦ
হাই	ꯍꯥꯏ
হাইগৎতুনা	ꯍꯥꯏꯒꯠꯇꯨꯅꯥ
হাইজিন	ꯍꯥꯏꯖꯤꯟ
হাইদুনা	ꯍꯥꯏꯗꯨꯅꯥ
হাইদ্রবাদ	ꯍꯥꯏꯗ꯭ꯔꯕꯥꯗ
হাইদ্রবাদকী	ꯍꯥꯏꯗ꯭ꯔꯕꯥꯗꯀꯤ
হাইপরটেন্সন	ꯍꯥꯏꯄꯔꯇꯦꯟꯁꯟ
হাইরদুনা	ꯍꯥꯏꯔꯗꯨꯅꯥ
হাইরপ	ꯍꯥꯏꯔꯞ
হাইৱে	ꯍꯥꯏꯋꯦ
হাইৱেশিংদা	ꯍꯥꯏꯋꯦꯁꯤꯡꯗꯥ
হাও	ꯍꯥꯑꯣ
হাওকিপ	ꯍꯥꯑꯣꯀꯤꯞ
হাওকিপকী	ꯍꯥꯑꯣꯀꯤꯞꯀꯤ
হাওকিপনা	ꯍꯥꯑꯣꯀꯤꯞꯅꯥ
হাওকিপনি	ꯍꯥꯑꯣꯀꯤꯞꯅꯤ
হাওকিপসু	ꯍꯥꯑꯣꯀꯤꯞꯁꯨ
হাওখা	ꯍꯥꯑꯣꯈꯥ
হাওদি	ꯍꯥꯑꯣꯗꯤ
হাওনা	ꯍꯥꯑꯣꯅꯥ
হাওপু	ꯍꯥꯑꯣꯄꯨ
হাওবম	ꯍꯥꯑꯣꯕꯝ
হাওবমনা	ꯍꯥꯑꯣꯕꯝꯅꯥ
হাওবা	ꯍꯥꯑꯣꯕꯥ
হাওরৈবী	ꯍꯥꯑꯣꯔꯩꯕꯤ
হাওরৈবীদগী	ꯍꯥꯑꯣꯔꯩꯕꯤꯗꯒꯤ
হাওস	ꯍꯥꯑꯣꯁ
হাওসকী	ꯍꯥꯑꯣꯁꯀꯤ
হাওসতা	ꯍꯥꯑꯣꯁꯇꯥ
হাওসনি	ꯍꯥꯑꯣꯁꯅꯤ
হাওসশিংগী	ꯍꯥꯑꯣꯁꯁꯤꯡꯒꯤ
হাওসশিংদা	ꯍꯥꯑꯣꯁꯁꯤꯡꯗꯥ
হাওসশিংনা	ꯍꯥꯑꯣꯁꯁꯤꯡꯅꯥ
হাকথি	ꯍꯥꯛꯊꯤ
হাক্না	ꯍꯥꯛꯅꯥ
হাখি	ꯍꯥꯈꯤ
হাথু	ꯍꯥꯊꯨ
হাদা	ꯍꯥꯗꯥ
হানখি	ꯍꯥꯟꯈꯤ
হানবা	ꯍꯥꯟꯕꯥ
হান্নগা	ꯍꯥꯟꯅꯒꯥ
হান্নগী	ꯍꯥꯟꯅꯒꯤ
হান্নগীদু	ꯍꯥꯟꯅꯒꯤꯗꯨ
হান্নগুম	ꯍꯥꯟꯅꯒꯨꯝ
হান্নগুম্না	ꯍꯥꯟꯅꯒꯨꯝꯅꯥ
হান্নদগী	ꯍꯥꯟꯅꯗꯒꯤ
হান্নদি	ꯍꯥꯟꯅꯗꯤ
হান্ননা	ꯍꯥꯟꯅꯅꯥ
হান্নসু	ꯍꯥꯟꯅꯁꯨ
হান্না	ꯍꯥꯟꯅꯥ
হাপকদবনি	ꯍꯥꯄꯛꯗꯕꯅꯤ
হাপকনি	ꯍꯥꯄꯛꯅꯤ
হাপকৎপা	ꯍꯥꯞꯀꯠꯄꯥ
হাপখি	ꯍꯥꯞꯈꯤ
হাপখিবগী	ꯍꯥꯞꯈꯤꯕꯒꯤ
হাপখিবা	ꯍꯥꯞꯈꯤꯕꯥ
হাপখ্রে	ꯍꯥꯞꯈ꯭ꯔꯦ
হাপচিনখি	ꯍꯥꯞꯆꯤꯟꯈꯤ
হাপচিনখিবনি	ꯍꯥꯞꯆꯤꯟꯈꯤꯕꯅꯤ
হাপচিনখ্রে	ꯍꯥꯞꯆꯤꯟꯈ꯭ꯔꯦ
হাপচিনগদবনি	ꯍꯥꯞꯆꯤꯟꯒꯗꯕꯅꯤ
হাপচিনগনি	ꯍꯥꯞꯆꯤꯟꯒꯅꯤ
হাপচিনবা	ꯍꯥꯞꯆꯤꯟꯕꯥ
হাপচিন্দুনা	ꯍꯥꯞꯆꯤꯟꯗꯨꯅꯥ
হাপচিল্লবা	ꯍꯥꯞꯆꯤꯜꯂꯕꯥ
হাপ্তুনা	ꯍꯥꯞꯇꯨꯅꯥ
হাপ্ননবা	ꯍꯥꯞꯅꯅꯕꯥ
হাপ্নবা	ꯍꯥꯞꯅꯕꯥ
হাপ্পগা	ꯍꯥꯞꯄꯒꯥ
হাপ্পগী	ꯍꯥꯞꯄꯒꯤ
হাপ্পদা	ꯍꯥꯞꯄꯗꯥ
হাপ্পা	ꯍꯥꯞꯄꯥ
হাপ্পী	ꯍꯥꯞꯄꯤ
হাপ্লকপা	ꯍꯥꯞꯂꯛꯄꯥ
হাপ্লগনি	ꯍꯥꯞꯂꯒꯅꯤ
হাপ্লগা	ꯍꯥꯞꯂꯒꯥ
হাপ্লবা	ꯍꯥꯞꯂꯕꯥ
হাপ্লম্বা	ꯍꯥꯞꯂꯝꯕꯥ
হাপ্লি	ꯍꯥꯞꯂꯤ
হাপ্লিবা	ꯍꯥꯞꯂꯤꯕꯥ
হাফ	ꯍꯥꯐ
হাবদগী	ꯍꯥꯕꯗꯒꯤ
হাবা	ꯍꯥꯕꯥ
হাম্বা	ꯍꯥꯝꯕꯥ
হার	ꯍꯥꯔ
হারগী	ꯍꯥꯔꯒꯤ
হারি	ꯍꯥꯔꯤ
হার্ট	ꯍꯥꯔꯇ
হাসন	ꯍꯥꯁꯟ
হাৎখি	ꯍꯥꯠꯈꯤ
হাৎখিবগী	ꯍꯥꯠꯈꯤꯕꯒꯤ
হাৎখিবনি	ꯍꯥꯠꯈꯤꯕꯅꯤ
হাৎখিবা	ꯍꯥꯠꯈꯤꯕꯥ
হাৎখ্রে	ꯍꯥꯠꯈ꯭ꯔꯦ
হাৎতুনা	ꯍꯥꯠꯇꯨꯅꯥ
হাৎনবা	ꯍꯥꯠꯅꯕꯥ
হাৎপগী	ꯍꯥꯠꯄꯒꯤ
হাৎপদা	ꯍꯥꯠꯄꯗꯥ
হাৎপনচিংবা	ꯍꯥꯠꯄꯅꯆꯤꯡꯕꯥ
হাৎপা	ꯍꯥꯠꯄꯥ
হাৎলগা	ꯍꯥꯠꯂꯒꯥ
হাৎলবা	ꯍꯥꯠꯂꯕꯥ
হাৎলম্বগী	ꯍꯥꯠꯂꯝꯕꯒꯤ
হাৎলি	ꯍꯥꯠꯂꯤ
হায়	ꯍꯥꯌ
হায়খি	ꯍꯥꯌꯈꯤ
হায়খিবদু	ꯍꯥꯌꯈꯤꯕꯗꯨ
হায়খিবনি	ꯍꯥꯌꯈꯤꯕꯅꯤ
হায়খিবা	ꯍꯥꯌꯈꯤꯕꯥ
হায়খ্রবনি	ꯍꯥꯌꯈ꯭ꯔꯕꯅꯤ
হায়খ্রে	ꯍꯥꯌꯈ꯭ꯔꯦ
হায়গৎলকপা	ꯍꯥꯌꯒꯠꯂꯛꯄꯥ
হায়গৎলক্লে	ꯍꯥꯌꯒꯠꯂꯛꯂꯦ
হায়জখি	ꯍꯥꯌꯖꯈꯤ
হায়জখিবা	ꯍꯥꯌꯖꯈꯤꯕꯥ
হায়জখ্রে	ꯍꯥꯌꯖꯈ꯭ꯔꯦ
হায়জগদবনি	ꯍꯥꯌꯖꯒꯗꯕꯅꯤ
হায়জদুনা	ꯍꯥꯌꯖꯗꯨꯅꯥ
হায়জবা	ꯍꯥꯌꯖꯕꯥ
হায়জরকপদগী	ꯍꯥꯌꯖꯔꯛꯄꯗꯒꯤ
হায়জরকপা	ꯍꯥꯌꯖꯔꯛꯄꯥ
হায়জরগনি	ꯍꯥꯌꯖꯔꯒꯅꯤ
হায়জরি	ꯍꯥꯌꯖꯔꯤ
হায়জরিবা	ꯍꯥꯌꯖꯔꯤꯕꯥ
হায়জরুবদা	ꯍꯥꯌꯖꯔꯨꯕꯗꯥ
হায়ট	ꯍꯥꯌꯇ
হায়দু	ꯍꯥꯌꯗꯨ
হায়দুনসু	ꯍꯥꯌꯗꯨꯅꯁꯨ
হায়দুনা	ꯍꯥꯌꯗꯨꯅꯥ
হায়দ্রবাদ	ꯍꯥꯌꯗ꯭ꯔꯕꯥꯗ
হায়দ্রবাদকী	ꯍꯥꯌꯗ꯭ꯔꯕꯥꯗꯀꯤ
হায়দ্রবাদতা	ꯍꯥꯌꯗ꯭ꯔꯕꯥꯗꯇꯥ
হায়ন	ꯍꯥꯌꯅ
হায়নরক্লিবা	ꯍꯥꯌꯅꯔꯛꯂꯤꯕꯥ
হায়নরম্বদগী	ꯍꯥꯌꯅꯔꯝꯕꯗꯒꯤ
হায়নরি	ꯍꯥꯌꯅꯔꯤ
হায়নরিঙৈ	ꯍꯥꯌꯅꯔꯤꯉꯩ
হায়নরিবা	ꯍꯥꯌꯅꯔꯤꯕꯥ
হায়নসু	ꯍꯥꯌꯅꯁꯨ
হায়না	ꯍꯥꯌꯅꯥ
হায়ফম	ꯍꯥꯌꯐꯝ
হায়ব	ꯍꯥꯌꯕ
হায়বগী	ꯍꯥꯌꯕꯒꯤ
হায়বগীদমক	ꯍꯥꯌꯕꯒꯤꯗꯃꯛ
হায়বদগী	ꯍꯥꯌꯕꯗꯒꯤ
হায়বদা	ꯍꯥꯌꯕꯗꯥ
হায়বদি	ꯍꯥꯌꯕꯗꯤ
হায়বদু	ꯍꯥꯌꯕꯗꯨ
হায়বদুগী	ꯍꯥꯌꯕꯗꯨꯒꯤ
হায়বদুদি	ꯍꯥꯌꯕꯗꯨꯗꯤ
হায়বদুনা	ꯍꯥꯌꯕꯗꯨꯅꯥ
হায়বদুনি	ꯍꯥꯌꯕꯗꯨꯅꯤ
হায়বদুসু	ꯍꯥꯌꯕꯗꯨꯁꯨ
হায়বনচিংবগী	ꯍꯥꯌꯕꯅꯆꯤꯡꯕꯒꯤ
হায়বনচিংবা	ꯍꯥꯌꯕꯟꯆꯤꯡꯕꯥ
হায়বনি	ꯍꯥꯌꯕꯅꯤ
হায়ববু	ꯍꯥꯌꯕꯕꯨ
হায়বসি	ꯍꯥꯌꯕꯁꯤ
হায়বসিগী	ꯍꯥꯌꯕꯁꯤꯒꯤ
হায়বসিদা	ꯍꯥꯌꯕꯁꯤꯗꯥ
হায়বসিদি	ꯍꯥꯌꯕꯁꯤꯗꯤ
হায়বসিনা	ꯍꯥꯌꯕꯁꯤꯅꯥ
হায়বসিনি	ꯍꯥꯌꯕꯁꯤꯅꯤ
হায়বসিমক	ꯍꯥꯌꯕꯁꯤꯃꯛ
হায়বসিসু	ꯍꯥꯌꯕꯁꯤꯁꯨ
হায়বসু	ꯍꯥꯌꯕꯁꯨ
হায়বা	ꯍꯥꯌꯕꯥ
হায়র	ꯍꯥꯌꯔ
হায়রকখি	ꯍꯥꯌꯔꯛꯈꯤ
হায়রকপগী	ꯍꯥꯌꯔꯛꯄꯒꯤ
হায়রকপদগী	ꯍꯥꯌꯔꯛꯄꯗꯒꯤ
হায়রকপদা	ꯍꯥꯌꯔꯛꯄꯗꯥ
হায়রকপা	ꯍꯥꯌꯔꯛꯄꯥ
হায়রক্লবদি	ꯍꯥꯌꯔꯛꯂꯕꯗꯤ
হায়রক্লি	ꯍꯥꯌꯔꯛꯂꯤ
হায়রক্লিবা	ꯍꯥꯌꯔꯛꯂꯤꯕꯥ
হায়রক্লে	ꯍꯥꯌꯔꯛꯂꯦ
হায়রগসু	ꯍꯥꯌꯔꯒꯁꯨ
হায়রগা	ꯍꯥꯌꯔꯒꯥ
হায়রদুনা	ꯍꯥꯌꯔꯗꯨꯅꯥ
হায়রবদা	ꯍꯥꯌꯔꯕꯗꯥ
হায়রবদি	ꯍꯥꯌꯔꯕꯗꯤ
হায়রবনিনা	ꯍꯥꯌꯔꯕꯅꯤꯅꯥ
হায়রবসু	ꯍꯥꯌꯔꯕꯁꯨ
হায়রবা	ꯍꯥꯌꯔꯕꯥ
হায়রি	ꯍꯥꯌꯔꯤ
হায়রিব	ꯍꯥꯌꯔꯤꯕ
হায়রিবদু	ꯍꯥꯌꯔꯤꯕꯗꯨ
হায়রিবশিং	ꯍꯥꯌꯔꯤꯕꯁꯤꯡ
হায়রিবসি	ꯍꯥꯌꯔꯤꯕꯁꯤ
হায়রিবসিনা	ꯍꯥꯌꯔꯤꯕꯁꯤꯅꯥ
হায়রিবা	ꯍꯥꯌꯔꯤꯕꯥ
হায়রুবদা	ꯍꯥꯌꯔꯨꯕꯗꯥ
হায়ৱে	ꯍꯥꯌꯋꯦ
হায়ৱেজগী	ꯍꯥꯌꯋꯦꯖꯒꯤ
হায়ৱেদা	ꯍꯥꯌꯋꯦꯗꯥ
হায়ৱেশিং	ꯍꯥꯌꯋꯦꯁꯤꯡ
হায়ৱেশিংদা	ꯍꯥꯌꯋꯦꯁꯤꯡꯗꯥ
হি	ꯍꯤ
হিংগদগে	ꯍꯤꯡꯒꯗꯒꯦ
হিংগদবনি	ꯍꯤꯡꯒꯗꯕꯅꯤ
হিংচাবীনি	ꯍꯤꯪꯆꯥꯕꯤꯅꯤ
হিংজনবা	ꯍꯤꯡꯖꯟꯕꯥ
হিংজবা	ꯍꯤꯡꯖꯕꯥ
হিংননবগী	ꯍꯤꯡꯅꯅꯕꯒꯤ
হিংননবা	ꯍꯤꯡꯅꯅꯕꯥ
হিংনবগী	ꯍꯤꯡꯅꯕꯒꯤ
হিংনবা	ꯍꯤꯡꯅꯕꯥ
হিংনা	ꯍꯤꯪꯅꯥ
হিংবগী	ꯍꯤꯡꯕꯒꯤ
হিংবদা	ꯍꯤꯡꯕꯗꯥ
হিংবা	ꯍꯤꯡꯕꯥ
হিংমিন্নগদবনি	ꯍꯤꯡꯃꯤꯟꯅꯒꯗꯕꯅꯤ
হিংমিন্ননবা	ꯍꯤꯡꯃꯤꯟꯅꯅꯕꯥ
হিংমিন্নবগী	ꯍꯤꯡꯃꯤꯟꯅꯕꯒꯤ
হিংমিন্নবা	ꯍꯤꯡꯃꯤꯟꯅꯕꯥ
হিংমিন্নরি	ꯍꯤꯡꯃꯤꯟꯅꯔꯤ
হিংমিন্নরিবা	ꯍꯤꯡꯃꯤꯟꯅꯔꯤꯕꯥ
হিংলবদি	ꯍꯤꯡꯂꯕꯗꯤ
হিংলি	ꯍꯤꯡꯂꯤ
হিংলিঙৈ	ꯍꯤꯡꯂꯤꯉꯩ
হিংলিঙৈদা	ꯍꯤꯡꯂꯤꯉꯩꯗꯥ
হিংলিবা	ꯍꯤꯡꯂꯤꯕꯥ
হিংশা	ꯍꯤꯡꯁꯥ
হিংশাগী	ꯍꯤꯡꯁꯥꯒꯤ
হিংহনবদা	ꯍꯤꯡꯍꯟꯕꯗꯥ
হিংহনবা	ꯍꯤꯡꯍꯟꯕꯥ
হিংহল্লিবা	ꯍꯤꯡꯍꯜꯂꯤꯕꯥ
হিগী	ꯍꯤꯒꯤ
হিচম	ꯍꯤꯆꯝ
হিজবুল	ꯍꯤꯖꯕꯨꯂ
হিজম	ꯍꯤꯖꯝ
হিট	ꯍꯤꯇ
হিটলর	ꯍꯤꯇꯂꯔ
হিথাংফম	ꯍꯤꯊꯥꯡꯐꯝ
হিথাংফমদা	ꯍꯤꯊꯥꯡꯐꯝꯗꯥ
হিদাক	ꯍꯤꯗꯥꯛ
হিদাকনি	ꯍꯤꯗꯥꯛꯅꯤ
হিদাকশিং	ꯍꯤꯗꯥꯛꯁꯤꯡ
হিদাকসু	ꯍꯤꯗꯥꯛꯁꯨ
হিদেন	ꯍꯤꯗꯦꯟ
হিদেন্দা	ꯍꯤꯗꯦꯟꯗꯥ
হিন্দি	ꯍꯤꯟꯗꯤ
হিন্দিদা	ꯍꯤꯟꯗꯤꯗꯥ
হিন্দু	ꯍꯤꯟꯗꯨ
হিন্দুশিংগী	ꯍꯤꯟꯗꯨꯁꯤꯡꯒꯤ
