অ	ꯑ
য়ামখৎহন্দনবা	ꯌꯥꯃꯈꯠꯍꯟꯗꯟꯕꯥ
য়ামগী	ꯌꯥꯃꯒꯤ
য়ামজদবা	ꯌꯥꯃꯖꯗꯕꯥ
য়ামজবা	ꯌꯥꯃꯖꯕꯥ
য়ামজরবসু	ꯌꯥꯃꯖꯔꯕꯁꯨ
য়ামথোং	ꯌꯥꯃꯊꯣꯡ
য়ামদনবা	ꯌꯥꯃꯗꯟꯕꯥ
য়ামদনা	ꯌꯥꯃꯗꯅꯥ
য়ামদবনা	ꯌꯥꯃꯗꯕꯅꯥ
য়ামদবনিনা	ꯌꯥꯃꯗꯕꯅꯤꯅꯥ
য়ামদবসিনা	ꯌꯥꯃꯗꯕꯁꯤꯅꯥ
য়ামদবা	ꯌꯥꯃꯗꯕꯥ
য়ামদা	ꯌꯥꯃꯗꯥ
য়ামদি	ꯌꯥꯃꯗꯤ
য়ামদে	ꯌꯥꯃꯗꯦ
য়ামদ্রবদগা	ꯌꯥꯃꯗꯔ꯭ꯕꯗꯒꯥ
য়ামদ্রবদা	ꯌꯥꯃꯗꯔ꯭ꯕꯗꯥ
য়ামদ্রবদি	ꯌꯥꯃꯗꯔ꯭ꯕꯗꯤ
য়ামদ্রবা	ꯌꯥꯃꯗꯔ꯭ꯕꯥ
য়ামদ্রি	ꯌꯥꯃꯗꯔꯤ
য়ামদ্রিঙৈদা	ꯌꯥꯃꯗꯔꯤꯉꯩꯗꯥ
য়ামদ্রে	ꯌꯥꯃꯗꯔꯦ
য়ামনা	ꯌꯥꯃꯅꯥ
য়ামন্দবদগী	ꯌꯥꯃꯟꯗꯕꯗꯒꯤ
য়ামবেম	ꯌꯥꯃꯕꯦꯃ
য়ামলা	ꯌꯥꯃꯂꯥ
য়ামশিল্লকপা	ꯌꯥꯃꯁꯤꯜꯂꯛꯄꯥ
য়ামশিল্লক্লবদি	ꯌꯥꯃꯁꯤꯜꯂꯛꯂꯕꯗꯤ
য়ামশিল্লক্লে	ꯌꯥꯃꯁꯤꯜꯂꯛꯂꯦ
য়ামশিল্লত্ত	ꯌꯥꯃꯁꯤꯜꯂꯠꯇ
য়ামশিল্লত্ত্রবনিনা	ꯌꯥꯃꯁꯤꯜꯂꯠꯇꯔ꯭ꯕꯅꯤꯅꯥ
য়ামশিল্লত্ত্রবা	ꯌꯥꯃꯁꯤꯜꯂꯠꯇꯔ꯭ꯕꯥ
য়ামহনবগী	ꯌꯥꯃꯍꯟꯕꯒꯤ
য়ামাঙগী	ꯌꯥꯃꯥꯉꯒꯤ
য়ামি	ꯌꯥꯃꯤ
য়ামিন্নখ্রে	ꯌꯥꯃꯤꯟꯅꯈꯔꯦ
য়ামিন্নদুনা	ꯌꯥꯃꯤꯟꯅꯗꯨꯅꯥ
য়ামিন্নবা	ꯌꯥꯃꯤꯟꯅꯕꯥ
য়ামিন্নরক্লবী	ꯌꯥꯃꯤꯟꯅꯔꯛꯂꯕꯤ
য়ামিন্নরুই	ꯌꯥꯃꯤꯟꯅꯔꯨꯏ
য়ামিন্নরুরে	ꯌꯥꯃꯤꯟꯅꯔꯨꯔꯦ
য়ামিন্নসি	ꯌꯥꯃꯤꯟꯅꯁꯤ
য়ামেন্টকী	ꯌꯥꯃꯦꯟꯇꯀꯤ
য়াম্	ꯌꯥꯝ
য়াম্ই	ꯌꯥꯝꯏ
য়াম্খ্রে	ꯌꯥꯝꯈꯔꯦ
য়াম্জদবা	ꯌꯥꯝꯖꯗꯕꯥ
য়াম্দে	ꯌꯥꯝꯗꯦ
য়াম্ন	ꯌꯥꯝꯅ
য়াম্নক্লে	ꯌꯥꯝꯅꯛꯂꯦ
য়াম্নদি	ꯌꯥꯝꯅꯗꯤ
য়াম্ননখিবনা	ꯌꯥꯝꯅꯟꯈꯤꯕꯅꯥ
য়াম্ননা	ꯌꯥꯝꯅꯅꯥ
য়াম্নমক	ꯌꯥꯝꯅꯃꯛ
য়াম্নসু	ꯌꯥꯝꯅꯁꯨ
য়াম্না	ꯌꯥꯝꯅꯥ
য়াম্বগী	ꯌꯥꯝꯕꯒꯤ
য়াম্বগেনে	ꯌꯥꯝꯕꯒꯦꯅꯦ
য়াম্বদা	ꯌꯥꯝꯕꯗꯥ
য়াম্বদি	ꯌꯥꯝꯕꯗꯤ
য়াম্বননি	ꯌꯥꯝꯕꯟꯅꯤ
য়াম্বনা	ꯌꯥꯝꯕꯅꯥ
য়াম্বমক	ꯌꯥꯝꯕꯃꯛ
য়াম্বা	ꯌꯥꯝꯕꯥ
য়াম্বী	ꯌꯥꯝꯕꯤ
য়াম্বীখোং	ꯌꯥꯝꯕꯤꯈꯣꯡ
য়াম্বু	ꯌꯥꯝꯕꯨ
য়াম্বুং	ꯌꯥꯝꯕꯨꯡ
য়াম্বুংগী	ꯌꯥꯝꯕꯨꯡꯒꯤ
য়াম্বুংগীদমত্ত	ꯌꯥꯝꯕꯨꯡꯒꯤꯗꯝꯠꯇ
য়াম্বুংনা	ꯌꯥꯝꯕꯨꯡꯅꯥ
য়াম্বুংবু	ꯌꯥꯝꯕꯨꯡꯕꯨ
য়াম্বুংশিংগা	ꯌꯥꯝꯕꯨꯡꯁꯤꯡꯒꯥ
য়াম্বেম	ꯌꯥꯝꯕꯦꯃ
য়াম্বেমনসু	ꯌꯥꯝꯕꯦꯃꯟꯁꯨ
য়াম্মনখিদনা	ꯌꯥꯝꯃꯟꯈꯤꯗꯅꯥ
য়াম্মনখিবনা	ꯌꯥꯝꯃꯟꯈꯤꯕꯅꯥ
য়াম্মন্দুন	ꯌꯥꯝꯃꯟꯗꯨꯅ
য়াম্মন্দুনা	ꯌꯥꯝꯃꯟꯗꯨꯅꯥ
য়াম্মল্লবনি	ꯌꯥꯝꯃꯜꯂꯕꯅꯤ
য়াম্মল্লি	ꯌꯥꯝꯃꯜꯂꯤ
য়াম্মল্লে	ꯌꯥꯝꯃꯜꯂꯦ
য়াম্মি	ꯌꯥꯝꯃꯤ
য়াম্মী	ꯌꯥꯝꯃꯤ
য়াম্মে	ꯌꯥꯝꯃꯦ
য়াম্লকপগা	ꯌꯥꯝꯂꯛꯄꯒꯥ
য়াম্লকপা	ꯌꯥꯝꯂꯛꯄꯥ
য়াম্লক্লে	ꯌꯥꯝꯂꯛꯂꯦ
য়াম্লগনি	ꯌꯥꯝꯂꯒꯅꯤ
য়াম্লবদা	ꯌꯥꯝꯂꯕꯗꯥ
য়াম্লবদি	ꯌꯥꯝꯂꯕꯗꯤ
য়াম্লবনি	ꯌꯥꯝꯂꯕꯅꯤ
য়াম্লবসু	ꯌꯥꯝꯂꯕꯁꯨ
য়াম্লবা	ꯌꯥꯝꯂꯕꯥ
য়াম্লমগনি	ꯌꯥꯝꯂꯝꯒꯅꯤ
য়াম্লমদবগী	ꯌꯥꯝꯂꯝꯗꯕꯒꯤ
য়াম্লমদবনা	ꯌꯥꯝꯂꯝꯗꯕꯅꯥ
য়াম্লম্দ্রে	ꯌꯥꯝꯂꯝꯗꯔꯦ
য়াম্লা	ꯌꯥꯝꯂꯥ
য়াম্লিঙৈদা	ꯌꯥꯝꯂꯤꯉꯩꯗꯥ
য়াম্লিবা	ꯌꯥꯝꯂꯤꯕꯥ
য়াম্লীঙৈ	ꯌꯥꯝꯂꯤꯉꯩ
য়াম্লে	ꯌꯥꯝꯂꯦ
য়ার	ꯌꯥꯔ
য়ারকই	ꯌꯥꯔꯛꯏ
য়ারকখি	ꯌꯥꯔꯛꯈꯤ
য়ারকখিবগে	ꯌꯥꯔꯛꯈꯤꯕꯒꯦ
য়ারকদ্রা	ꯌꯥꯔꯛꯗꯔꯥ
য়ারকপগী	ꯌꯥꯔꯛꯄꯒꯤ
য়ারকপতা	ꯌꯥꯔꯛꯄꯇꯥ
য়ারকপদা	ꯌꯥꯔꯛꯄꯗꯥ
য়ারকপনি	ꯌꯥꯔꯛꯄꯅꯤ
য়ারকপা	ꯌꯥꯔꯛꯄꯥ
য়ারক্এদো	ꯌꯥꯔꯛꯑꯦꯗꯣ
য়ারক্কদবা	ꯌꯥꯔꯛꯀꯗꯕꯥ
য়ারক্কদৌরজাৎলা	ꯌꯥꯔꯛꯀꯗꯦꯤꯔꯖꯥꯠꯂꯥ
য়ারক্কদৌরিবনি	ꯌꯥꯔꯛꯀꯗꯦꯤꯔꯤꯕꯅꯤ
য়ারক্কদৌরে	ꯌꯥꯔꯛꯀꯗꯦꯤꯔꯦ
য়ারক্কদ্রা	ꯌꯥꯔꯛꯀꯗꯔꯥ
য়ারক্তবা	ꯌꯥꯔꯛꯇꯕꯥ
য়ারক্তসনু	ꯌꯥꯔꯛꯇꯁꯅꯨ
য়ারক্তারে	ꯌꯥꯔꯛꯇꯥꯔꯦ
য়ারক্ত্রবদা	ꯌꯥꯔꯛꯇꯔ꯭ꯕꯗꯥ
য়ারক্লবদি	ꯌꯥꯔꯛꯂꯕꯗꯤ
য়ারক্লবরা	ꯌꯥꯔꯛꯂꯕꯔꯥ
য়ারক্লবসু	ꯌꯥꯔꯛꯂꯕꯁꯨ
য়ারক্লবা	ꯌꯥꯔꯛꯂꯕꯥ
য়ারক্লি	ꯌꯥꯔꯛꯂꯤ
য়ারক্লিবা	ꯌꯥꯔꯛꯂꯤꯕꯥ
য়ারক্লী	ꯌꯥꯔꯛꯂꯤ
য়ারক্লে	ꯌꯥꯔꯛꯂꯦ
য়ারক্লোই	ꯌꯥꯔꯛꯂꯣꯏ
য়ারক্লোইদৌরি	ꯌꯥꯔꯛꯂꯣꯏꯗꯦꯤꯔꯤ
য়ারখিদে	ꯌꯥꯔꯈꯤꯗꯦ
য়ারগদি	ꯌꯥꯔꯒꯗꯤ
য়ারগনা	ꯌꯥꯔꯒꯅꯥ
য়ারগনি	ꯌꯥꯔꯒꯅꯤ
য়ারগা	ꯌꯥꯔꯒꯥ
য়ারগে	ꯌꯥꯔꯒꯦ
য়ারত্ত	ꯌꯥꯔꯠꯇ
য়ারত্তি্রবসি	ꯌꯥꯔꯠꯇꯤꯔꯕꯁꯤ
য়ারত্তি্রবসে	ꯌꯥꯔꯠꯇꯤꯔꯕꯁꯦ
য়ারত্তে	ꯌꯥꯔꯠꯇꯦ
য়ারত্তে্র	ꯌꯥꯔꯠꯇꯦꯔ
য়ারত্ত্রবদা	ꯌꯥꯔꯠꯇꯔ꯭ꯕꯗꯥ
য়ারত্ত্রবা	ꯌꯥꯔꯠꯇꯔ꯭ꯕꯥ
য়ারত্ত্রমাল্লে	ꯌꯥꯔꯠꯇꯔ꯭ꯃꯥꯜꯂꯦ
য়ারদুনা	ꯌꯥꯔꯗꯨꯅꯥ
য়ারদ্রা	ꯌꯥꯔꯗꯔꯥ
য়ারনি	ꯌꯥꯔꯅꯤ
য়ারবদি	ꯌꯥꯔꯕꯗꯤ
য়ারবনা	ꯌꯥꯔꯕꯅꯥ
য়ারবনি	ꯌꯥꯔꯕꯅꯤ
য়ারবরো	ꯌꯥꯔꯕꯔꯣ
য়ারবশিং	ꯌꯥꯔꯕꯁꯤꯡ
য়ারবসু	ꯌꯥꯔꯕꯁꯨ
য়ারবা	ꯌꯥꯔꯕꯥ
য়ারবোইরে	ꯌꯥꯔꯕꯣꯏꯔꯦ
য়ারমদে	ꯌꯥꯔꯝꯗꯦ
য়ারমদেঃ	ꯌꯥꯔꯝꯗꯦঃ
য়ারমদেক	ꯌꯥꯔꯝꯗꯦꯀ
য়ারমদ্রবা	ꯌꯥꯔꯝꯗꯔ꯭ꯕꯥ
য়ারমদ্রে	ꯌꯥꯔꯝꯗꯔꯦ
য়ারম্দে	ꯌꯥꯔꯝꯗꯦ
য়ারম্বনি	ꯌꯥꯔꯝꯕꯅꯤ
য়ারম্বা	ꯌꯥꯔꯝꯕꯥ
য়ারম্মী	ꯌꯥꯔꯝꯃꯤ
য়ারম্লবী	ꯌꯥꯔꯝꯂꯕꯤ
য়াররোই	ꯌꯥꯔꯔꯣꯏ
য়াররোইদবনা	ꯌꯥꯔꯔꯣꯏꯗꯕꯅꯥ
য়াররোইদবা	ꯌꯥꯔꯔꯣꯏꯗꯕꯥ
য়াররোসদবা	ꯌꯥꯔꯔꯣꯁꯗꯕꯥ
য়াররোই	ꯌꯥꯔꯔꯣꯏ
য়ারলপাৎনচিংবা	ꯌꯥꯔꯜꯄꯥꯠꯅꯆꯤꯡꯕꯥ
য়ারশিংদা	ꯌꯥꯔꯁꯤꯡꯗꯥ
য়ারায়	ꯌꯥꯔꯥꯌ
য়ারি	ꯌꯥꯔꯤ
য়ারিঙৈ	ꯌꯥꯔꯤꯉꯩ
য়ারিপোৎনি	ꯌꯥꯔꯤꯄꯣꯠꯅꯤ
য়ারিবখৈ	ꯌꯥꯔꯤꯕꯈꯩ
য়ারিবদি	ꯌꯥꯔꯤꯕꯗꯤ
য়ারিবনা	ꯌꯥꯔꯤꯕꯅꯥ
য়ারিবনি	ꯌꯥꯔꯤꯕꯅꯤ
য়ারিবমকৈ	ꯌꯥꯔꯤꯕꯝꯀꯩ
য়ারিবমখৈ	ꯌꯥꯔꯤꯕꯝꯈꯩ
য়ারিবমখৈদি	ꯌꯥꯔꯤꯕꯝꯈꯩꯗꯤ
য়ারিবরো	ꯌꯥꯔꯤꯕꯔꯣ
য়ারিবশিংগী	ꯌꯥꯔꯤꯕꯁꯤꯡꯒꯤ
য়ারিবশিংনা	ꯌꯥꯔꯤꯕꯁꯤꯡꯅꯥ
য়ারিবসি	ꯌꯥꯔꯤꯕꯁꯤ
য়ারিবা	ꯌꯥꯔꯤꯕꯥ
য়ারিব্রা	ꯌꯥꯔꯤꯕꯔꯥ
য়ারিমঙৈ	ꯌꯥꯔꯤꯃꯉꯩ
য়ারুই	ꯌꯥꯔꯨꯏ
য়ারুনবা	ꯌꯥꯔꯨꯅꯕꯥ
য়ারুবগী	ꯌꯥꯔꯨꯕꯒꯤ
য়ারুবা	ꯌꯥꯔꯨꯕꯥ
য়ারুরগা	ꯌꯥꯔꯨꯔꯒꯥ
য়ারুরে	ꯌꯥꯔꯨꯔꯦ
য়ারে	ꯌꯥꯔꯦ
য়ারেক	ꯌꯥꯔꯦꯀ
য়ারেকখিবা	ꯌꯥꯔꯦꯀꯈꯤꯕꯥ
য়ারেকপা	ꯌꯥꯔꯦꯀꯄꯥ
য়ারেকমিন্নখি	ꯌꯥꯔꯦꯀꯃꯤꯟꯅꯈꯤ
য়ারেকমিন্নখ্রে	ꯌꯥꯔꯦꯀꯃꯤꯟꯅꯈꯔꯦ
য়ারেক্কদবা	ꯌꯥꯔꯦꯛꯀꯗꯕꯥ
য়ারেক্পদু	ꯌꯥꯔꯦꯛꯄꯗꯨ
য়ারেক্লবোইরে	ꯌꯥꯔꯦꯀꯂ꯭ꯕꯣꯏꯔꯦ
য়ারেক্লি	ꯌꯥꯔꯦꯛꯂꯤ
য়ারেদনা	ꯌꯥꯔꯦꯗꯅꯥ
য়ারেপথম্নরগা	ꯌꯥꯔꯦꯄꯊꯝꯅꯔꯒꯥ
য়ারেব্	ꯌꯥꯔꯦꯕ
য়ারো	ꯌꯥꯔꯣ
য়ারোই	ꯌꯥꯔꯣꯏ
য়ারোইদগবগী	ꯌꯥꯔꯣꯏꯗꯒꯕꯒꯤ
য়ারোইদগে	ꯌꯥꯔꯣꯏꯗꯒꯦ
য়ারোইদবগী	ꯌꯥꯔꯣꯏꯗꯕꯒꯤ
য়ারোইদবনি	ꯌꯥꯔꯣꯏꯗꯕꯅꯤ
য়ারোইদবনিনা	ꯌꯥꯔꯣꯏꯗꯕꯅꯤꯅꯥ
য়ারোইদবা	ꯌꯥꯔꯣꯏꯗꯕꯥ
য়ারোইদব্রা	ꯌꯥꯔꯣꯏꯗꯕꯔꯥ
য়ারোইদৌবগী	ꯌꯥꯔꯣꯏꯗꯦꯤꯕꯒꯤ
য়ারোইদৌরি	ꯌꯥꯔꯣꯏꯗꯦꯤꯔꯤ
য়ারোইদৌরিবনি	ꯌꯥꯔꯣꯏꯗꯦꯤꯔꯤꯕꯅꯤ
য়ারোইয়ে	ꯌꯥꯔꯣꯏꯌꯦ
য়ারৌ	ꯌꯥꯔꯦꯤ
য়ারৌশা	ꯌꯥꯔꯦꯤꯁꯥ
য়ারোই	ꯌꯥꯔꯣꯏ
য়ারোইকো	ꯌꯥꯔꯣꯏꯀꯣ
য়ারোইদৌরি	ꯌꯥꯔꯣꯏꯗꯧꯔꯤ
য়ার্দ	ꯌꯥꯔꯗ
য়ারৱ্রা	ꯌꯥꯔꯋꯔꯥ
য়াল	ꯌꯥꯂ
য়ালতে	ꯌꯥꯂꯇꯦ
য়ালদা	ꯌꯥꯂꯗꯥ
য়ালবদা	ꯌꯥꯂꯕꯗꯥ
য়াল্লকপদসু	ꯌꯥꯜꯂꯛꯄꯗꯁꯨ
য়াল্লগা	ꯌꯥꯜꯂꯒꯥ
য়াল্লত্ত	ꯌꯥꯜꯂꯠꯇ
য়াল্লদুনা	ꯌꯥꯜꯂꯗꯨꯅꯥ
য়াল্লম্বা	ꯌꯥꯜꯂꯝꯕꯥ
য়াল্লিঙৈদা	ꯌꯥꯜꯂꯤꯉꯩꯗꯥ
য়াল্লিবদু	ꯌꯥꯜꯂꯤꯕꯗꯨ
য়াল্লিবা	ꯌꯥꯜꯂꯤꯕꯥ
য়াল্লিসিবো	ꯌꯥꯜꯂꯤꯁꯤꯕꯣ
য়াল্লীবা	ꯌꯥꯜꯂꯤꯕꯥ
য়াল্লুচো	ꯌꯥꯜꯂꯨꯆꯣ
য়াল্লুবদগী	ꯌꯥꯜꯂꯨꯕꯗꯒꯤ
য়াল্লে	ꯌꯥꯜꯂꯦ
য়াল্লেনা	ꯌꯥꯜꯂꯦꯅꯥ
য়াশিন্নবা	ꯌꯥꯁꯤꯟꯅꯕꯥ
য়াশেংনবা	ꯌꯥꯁꯦꯡꯅꯕꯥ
য়াশোবন্তনা	ꯌꯥꯁꯣꯕꯟꯇꯅꯥ
য়াস	ꯌꯥꯁ
য়াসনা	ꯌꯥꯁꯅꯥ
য়াসু	ꯌꯥꯁꯨ
য়াহদবনি	ꯌꯥꯍꯗꯕꯅꯤ
য়াহন	ꯌꯥꯍꯟ
য়াহনখি	ꯌꯥꯍꯟꯈꯤ
য়াহনখিদবা	ꯌꯥꯍꯟꯈꯤꯗꯕꯥ
য়াহনখিদে	ꯌꯥꯍꯟꯈꯤꯗꯦ
য়াহনখিবদু	ꯌꯥꯍꯟꯈꯤꯕꯗꯨ
য়াহনখ্রে	ꯌꯥꯍꯟꯈꯔꯦ
য়াহনগদগে	ꯌꯥꯍꯟꯒꯗꯒꯦ
য়াহনগদৌরি	ꯌꯥꯍꯟꯒꯗꯦꯤꯔꯤ
য়াহনদনবগী	ꯌꯥꯍꯟꯗꯟꯕꯒꯤ
য়াহনদবা	ꯌꯥꯍꯟꯗꯕꯥ
য়াহনদ্রে	ꯌꯥꯍꯟꯗꯔꯦ
য়াহনফমসু	ꯌꯥꯍꯟꯐꯝꯁꯨ
য়াহনবগা	ꯌꯥꯍꯟꯕꯒꯥ
য়াহনবগী	ꯌꯥꯍꯟꯕꯒꯤ
য়াহনবা	ꯌꯥꯍꯟꯕꯥ
য়াহনবাগ্রীন	ꯌꯥꯍꯟꯕꯥꯒꯔꯤꯅ
য়াহনবীগনু	ꯌꯥꯍꯟꯕꯤꯒꯅꯨ
য়াহনবীরো	ꯌꯥꯍꯟꯕꯤꯔꯣ
য়াহনবীয়ু	ꯌꯥꯍꯟꯕꯤꯌꯨ
য়াহন্খিদবসু	ꯌꯥꯍꯟꯈꯤꯗꯕꯁꯨ
য়াহন্গদবনি	ꯌꯥꯍꯟꯒꯗꯕꯅꯤ
য়াহন্দদুনা	ꯌꯥꯍꯟꯗꯗꯨꯅꯥ
য়াহন্দনবগী	ꯌꯥꯍꯟꯗꯟꯕꯒꯤ
য়াহন্দনা	ꯌꯥꯍꯟꯗꯅꯥ
য়াহন্দবমখৈ	ꯌꯥꯍꯟꯗꯕꯝꯈꯩ
য়াহন্দবা	ꯌꯥꯍꯟꯗꯕꯥ
য়াহন্দুনা	ꯌꯥꯍꯟꯗꯨꯅꯥ
য়াহন্দে	ꯌꯥꯍꯟꯗꯦ
য়াহন্দ্রবনিনা	ꯌꯥꯍꯟꯗꯔ꯭ꯕꯅꯤꯅꯥ
য়াহন্দ্রিবনি	ꯌꯥꯍꯟꯗꯔꯤꯕꯅꯤ
য়াহন্নবসু	ꯌꯥꯍꯟꯅꯕꯁꯨ
য়াহন্নবা	ꯌꯥꯍꯟꯅꯕꯥ
য়াহন্বা	ꯌꯥꯍꯟꯕꯥ
য়াহল্লগনি	ꯌꯥꯍꯜꯂꯒꯅꯤ
য়াহল্লদি	ꯌꯥꯍꯜꯂꯗꯤ
য়াহল্লবশিংগী	ꯌꯥꯍꯜꯂꯕꯁꯤꯡꯒꯤ
য়াহল্লবা	ꯌꯥꯍꯜꯂꯕꯥ
য়াহল্লম্মী	ꯌꯥꯍꯜꯂꯝꯃꯤ
য়াহল্লম্লবদি	ꯌꯥꯍꯜꯂꯝꯂꯕꯗꯤ
য়াহল্লি	ꯌꯥꯍꯜꯂꯤ
য়াহল্লিবশিং	ꯌꯥꯍꯜꯂꯤꯕꯁꯤꯡ
য়াহল্লিবা	ꯌꯥꯍꯜꯂꯤꯕꯥ
য়াহল্লিসে	ꯌꯥꯍꯜꯂꯤꯁꯦ
য়াহল্লুবদা	ꯌꯥꯍꯜꯂꯨꯕꯗꯥ
য়াহিপ	ꯌꯥꯍꯤꯄ
য়াহিপমিন্নরম্বগী	ꯌꯥꯍꯤꯄꯃꯤꯟꯅꯔꯝꯕꯒꯤ
য়াহিয়া	ꯌꯥꯍꯤꯌꯥ
য়াহৌরকপদা	ꯌꯥꯍꯦꯤꯔꯛꯄꯗꯥ
য়াহৌরকপা	ꯌꯥꯍꯦꯤꯔꯛꯄꯥ
য়াহৌ	ꯌꯥꯍꯧ
য়াীর	ꯌꯥꯤꯔ
য়াৎক্রি	ꯌꯥꯠꯛꯔꯤ
য়াৎখি	ꯌꯥꯠꯈꯤ
য়াৎখিবনি	ꯌꯥꯠꯈꯤꯕꯅꯤ
য়াৎখ্রে	ꯌꯥꯠꯈꯔꯦ
য়াৎথোকনবা	ꯌꯥꯠꯊꯣꯀꯟꯕꯥ
য়াৎথোকপগী	ꯌꯥꯠꯊꯣꯀꯞꯒꯤ
য়াৎথোকপা	ꯌꯥꯠꯊꯣꯀꯄꯥ
য়াৎথোক্কদবনি	ꯌꯥꯠꯊꯣꯛꯀꯗꯕꯅꯤ
য়াৎপগী	ꯌꯥꯠꯄꯒꯤ
য়াৎপদা	ꯌꯥꯠꯄꯗꯥ
য়াৎপা	ꯌꯥꯠꯄꯥ
য়াৎপি	ꯌꯥꯠꯄꯤ
য়াৎপীরসনু	ꯌꯥꯠꯄꯤꯔꯁꯅꯨ
য়াৎলকখি	ꯌꯥꯠꯂꯛꯈꯤ
য়াৎলম্বা	ꯌꯥꯠꯂꯝꯕꯥ
য়ায়	ꯌꯥꯌ
য়ায়দনা	ꯌꯥꯌꯗꯅꯥ
য়ায়ফনবা	ꯌꯥꯌꯐꯟꯕꯥ
য়ায়ফরেল	ꯌꯥꯌꯐꯔꯦꯂ
য়ায়ফরোল	ꯌꯥꯌꯐꯔꯣꯂ
য়ায়মগা	ꯌꯥꯌꯝꯒꯥ
য়ায়মা	ꯌꯥꯌꯃꯥ
য়ায়্ওইরবোই	ꯌꯥꯌꯑꯣꯏꯔꯕꯣꯏ
য়ায়্ফবা	ꯌꯥꯌꯐꯕꯥ
য়াৱা	ꯌꯥꯋꯥ
য়াৱাদি	ꯌꯥꯋꯥꯗꯤ
য়াৱ্রা	ꯌꯥꯋꯔꯥ
য়ি	ꯌꯤ
য়িচাং	ꯌꯤꯆꯥꯡ
য়িজরেল	ꯌꯤꯖꯔꯦꯂ
য়িনা	ꯌꯤꯅꯥ
য়িসিননা	ꯌꯤꯁꯤꯅꯅꯥ
য়ু	ꯌꯨ
য়ুং	ꯌꯨꯡ
য়ুংখৎলকপদা	ꯌꯨꯡꯈꯠꯂꯛꯄꯗꯥ
য়ুংখৎলকপনে	ꯌꯨꯡꯈꯠꯂꯛꯄꯅꯦ
য়ুংগদবা	ꯌꯨꯡꯒꯗꯕꯥ
য়ুংগনি	ꯌꯨꯡꯒꯅꯤ
য়ুংঙি	ꯌꯨꯡꯉꯤ
য়ুংদুনা	ꯌꯨꯡꯗꯨꯅꯥ
য়ুংনবগী	ꯌꯨꯡꯅꯕꯒꯤ
য়ুংনরিঙৈ	ꯌꯨꯡꯅꯔꯤꯉꯩ
য়ুংনা	ꯌꯨꯡꯅꯥ
য়ুংনিত	ꯌꯨꯡꯅꯤꯇ
য়ুংনৈ	ꯌꯨꯡꯅꯩ
য়ুংবদনা	ꯌꯨꯡꯕꯗꯅꯥ
য়ুংবদা	ꯌꯨꯡꯕꯗꯥ
য়ুংবা	ꯌꯨꯡꯕꯥ
য়ুংব্	ꯌꯨꯡꯕ
য়ুংলগা	ꯌꯨꯡꯂꯒꯥ
য়ুংলিবা	ꯌꯨꯡꯂꯤꯕꯥ
য়ুএই	ꯌꯨꯑꯦꯏ
য়ুএইদনি	ꯌꯨꯑꯦꯏꯗꯅꯤ
য়ুএন	ꯌꯨꯑꯦꯅ
য়ুএনকী	ꯌꯨꯑꯦꯅꯀꯤ
য়ুএনগী	ꯌꯨꯑꯦꯅꯒꯤ
য়ুএনদা	ꯌꯨꯑꯦꯅꯗꯥ
য়ুএননা	ꯌꯨꯑꯦꯅꯅꯥ
য়ুএনসিনা	ꯌꯨꯑꯦꯅꯁꯤꯅꯥ
য়ুএস	ꯌꯨꯑꯦꯁ
য়ুএসএ	ꯌꯨꯑꯦꯁꯑꯦ
য়ুএসএগী	ꯌꯨꯑꯦꯁꯑꯦꯒꯤ
য়ুএসএগীনি	ꯌꯨꯑꯦꯁꯑꯦꯒꯤꯅꯤ
য়ুএসএতনা	ꯌꯨꯑꯦꯁꯑꯦꯇꯅꯥ
য়ুএসএদগী	ꯌꯨꯑꯦꯁꯑꯦꯗꯒꯤ
য়ুএসএদসু	ꯌꯨꯑꯦꯁꯑꯦꯗꯁꯨ
য়ুএসএদা	ꯌꯨꯑꯦꯁꯑꯦꯗꯥ
য়ুএসএনচিংবা	ꯌꯨꯑꯦꯁꯑꯦꯅꯆꯤꯡꯕꯥ
য়ুএসএবু	ꯌꯨꯑꯦꯁꯑꯦꯕꯨ
য়ুএসএবুদি	ꯌꯨꯑꯦꯁꯑꯦꯕꯨꯗꯤ
য়ুএসএসআরগী	ꯌꯨꯑꯦꯁꯑꯦꯁꯑꯥꯔꯒꯤ
য়ুএসএসআরদা	ꯌꯨꯑꯦꯁꯑꯦꯁꯑꯥꯔꯗꯥ
য়ুএসএসআরনা	ꯌꯨꯑꯦꯁꯑꯦꯁꯑꯥꯔꯅꯥ
য়ুএসকি	ꯌꯨꯑꯦꯁꯀꯤ
য়ুএসকী	ꯌꯨꯑꯦꯁꯀꯤ
য়ুএসগী	ꯌꯨꯑꯦꯁꯒꯤ
য়ুএসতগী	ꯌꯨꯑꯦꯁꯠꯒꯤ
য়ুএসতা	ꯌꯨꯑꯦꯁꯇꯥ
য়ুএসনদি	ꯌꯨꯑꯦꯁꯟꯗꯤ
য়ুএসনা	ꯌꯨꯑꯦꯁꯅꯥ
য়ুএসসি	ꯌꯨꯑꯦꯁꯁꯤ
য়ুকে	ꯌꯨꯀꯦ
য়ুকেগী	ꯌꯨꯀꯦꯒꯤ
য়ুকেদগী	ꯌꯨꯀꯦꯗꯒꯤ
য়ুকেদা	ꯌꯨꯀꯦꯗꯥ
য়ুকেনা	ꯌꯨꯀꯦꯅꯥ
